SCORE,TITLE,BY,URL
74,Is the NYPD About to Start Ticketing More Cyclists Due to a Mathematical Error?,vermontdevil,http://iquantny.tumblr.com/post/103635652409/is-the-nypd-about-to-start-ticketing-more-cyclists
71,Moving the joyent/libuv repository to libuv/libuv,juanriaza,https://github.com/joyent/libuv/issues/1573#issuecomment-64534328
54,FbStart,zeeshanm,http://fbstart.com/
137,After Threatening Hacker with 440 Years Prosecutors Settle for a Misdemeanor,InternetGiant,http://www.wired.com/2014/11/from-440-years-to-misdemeanor/
46,Try Git,Ethan_Mick,https://try.github.io/levels/1/challenges/1
39,OpenBSD kernel source file style guide,zytek,http://www.openbsd.org/cgi-bin/man.cgi/OpenBSD-current/man9/style.9?query=style&arch=i386
140,Yahoo Mail moving to React,rfc791,http://www.slideshare.net/rmsguhan/react-meetup-mailonreact
26,How We Did It: SNL Title Sequence,shakes,http://www.alex-buono.com/how-we-did-it-snl-titles-sequence/
36,Show HN: Taskulu Next-gen role based project management platform,seansh,https://taskulu.com
92,Ask HN: Do you know other firms like Valve or GitHub?,ninamiriamjnana,
24,Cloudscale – Swiss-based open-source virtual servers,mweibel,https://www.cloudscale.ch/
15,The Animated Guide to Emacs Paredit,3rd3,http://danmidwood.com/content/2014/11/21/animated-paredit.html
20,Ask HN: From zero to IT career what is the fastest path?,antirez,
176,HSBC Goldman Rigged Metals’ Prices for Years Suit Says,MichaelCORS,http://www.bloomberg.com/news/2014-11-25/hsbc-goldman-rigged-metals-prices-for-years-suit-says.html
181,Solving the Mystery of Link Imbalance: A Metastable Failure State at Scale,danso,https://code.facebook.com/posts/1499322996995183/solving-the-mystery-of-link-imbalance-a-metastable-failure-state-at-scale/
84,The Increasing Trend of Online Extortion,fekberg,http://www.troyhunt.com/2014/11/ransom-is-new-black-increasing-trend-of.html
98,Linux kernel coding style,sthlm,https://www.kernel.org/doc/Documentation/CodingStyle
76,How an EBay Bookseller Defeated a Publishing Giant at the Supreme Court,gergles,http://arstechnica.com/tech-policy/2014/11/how-an-ebay-bookseller-defeated-a-publishing-giant-at-the-supreme-court
1,JS experts and realtime database engineers: Join Ex-Googler team at Lever in SF,nateps,https://lever.co/jobs.html
78,Internet companies should not be monitoring terrorists or anyone else,primitive,http://techfruit.com/2014/11/26/internet-companies-not-monitoring-terrorists-anyone-else/
21,Compose Conference,lelf,http://www.composeconference.org/
33,Top Martin Gardner Physics Stumpers,ColinWright,http://martin-gardner.org/Top10MGPhysics.html
