SCORE,TITLE,BY,URL
271,Bringing SSD Performance to the DIMM form factor,djoldman,http://www.sandisk.com.br/enterprise/ulltradimm-ssd/
118,GNU Emacs conversion to Git happening now,kfogel,http://lists.gnu.org/archive/html/emacs-devel/2014-11/msg00548.html
195,Foobar,franze,https://www.google.com/foobar/
117,GitHub Enterprise 2.0,jglovier,https://enterprise.github.com/releases/2.0.0
69,A practical git introduction,mrchlblng,http://mrchlblng.me/2014/09/practical-git-introduction/
77,The mathematician who proved why hipsters all look alike,huherto,http://www.washingtonpost.com/news/storyline/wp/2014/11/11/the-mathematician-who-proved-why-hipsters-all-look-alike/
25,Show HN: Pfs a git-like distributed file system for a dockerized world,jdoliner,http://pachyderm-io.github.io/pfs/
29,The Life of a Pot Critic for the Denver Post,samclemens,http://www.nytimes.com/2014/11/09/fashion/the-life-of-a-pot-critic-denver-post-clean-with-citrus-notes.html
21,How Drinking Bottled Water Became a Thing,joeteplow,http://blog.socialrank.com/2014/11/11/how-drinking-bottled-water-became-a-thing/?v=1
32,Prime number patterns,christophilus,http://chrisdavies.github.io/primepattern/
84,Alibaba's Singles' Day sales exceed predictions at $8.5bn,theklub,http://www.bbc.com/news/business-29999289
11,Show HN: PreTeX a LaTeX preprocessor to make math typesetting easier,s9w,https://github.com/s9w/preTeX
23,Show HN: TradeMore – Generate a return on your Bitcoin,sdouglas,https://trademoremargin.com
10,Fast immutable vectors in C#,luu,http://julesjacobs.github.io/2014/11/11/immutable-vectors-csharp.html
42,Time lapse of the Sun reveals the largest sunspot in 24 years,wglb,http://www.vox.com/xpress/2014/11/10/7186251/time-lapse-sun-sunspot-ar2192-solar-flares
14,Creating Digital Chladni Patterns,rian,http://thelig.ht/chladni/
61,Analog's answer to FPGA opens field to masses,pointfree,http://www.eetimes.com/document.asp?doc_id=1167814
140,TCP is harder than it looks,jsnell,http://jsnell.iki.fi/blog/archive/2014-11-11-tcp-is-harder-than-it-looks.html
7,Revel Systems Raises $100M To Grow Its iPad Point-Of-Sale Business,nherbold,http://techcrunch.com/2014/11/11/revel-systems-raises-100m-to-grow-its-ipad-point-of-sale-business-sets-sights-on-ipo/
67,Things I learned from reading and writing the PouchDB source,daleharvey,http://pouchdb.com/2014/10/26/10-things-i-learned-from-reading-and-writing-the-pouchdb-source.html
8,The Scientific Quest for Lasting Youth: Prospects for Curing Aging,lispsubroutine,http://online.liebertpub.com/doi/pdfplus/10.1089/rej.2014.1580
7,Stuxnet: Zero Victims,Hackman21,http://securelist.com/analysis/publications/67483/stuxnet-zero-victims/
33,Portable AWS-style infrastructure service for Docker,inakiabt,https://github.com/rancherio/rancher
79,Startup depression,jcap49,http://startupdepression.com/
5,Tracking Philae’s descent with magnetic data,abdullahdiaa,http://blogs.esa.int/rosetta/2014/11/11/tracking-philaes-descent-with-magnetic-data/
940,Firefox Developer Edition,tazer,https://developer.mozilla.org/en-US/Firefox/Developer_Edition
7,An Introduction to HTTP Fingerprinting (2004),Artemis2,http://www.net-square.com/httprint_paper.html
5,Show HN: Espresso.js – React Meets Backbone for a Minimal MVC,akrymski,https://github.com/techlayer/espresso.js
1,StatusPage.io (S2013) is hiring a CIO/DevOp,scootklein,https://jobs.lever.co/statuspageio/0a8a9e28-79e9-40f0-ab0a-69c6afa8a2d5
91,The Math Behind Bitcoin,typedweb,http://www.coindesk.com/math-behind-bitcoin/
139,“Time Collapse” and My Broken Brain,ssclafani,http://uncrunched.com/2014/11/10/time-collapse-and-a-broken-brain/
74,Node-iMessage – Query iMessage from terminal and Node.js,nicolagreco,https://github.com/nicola/node-imessage
3,Build Script Support,wtetzner,http://doc.crates.io/build-script.html
357,Federal law enforcement documents about Aaron Swartz released under FOIA,pje,https://swartzfiles.com
59,Listen to a melody made by Wikipedia article changes,Diastro,http://listen.hatnote.com/#fren
415,The Founder’s Guide to Selling Your Company,sinak,http://justinkan.com/the-founders-guide-to-selling-your-company
19,The Genius of MIT's Football Team,anishkothari,http://online.wsj.com/articles/the-genius-of-mits-football-team-1415663452
3,Dynamic Vision Sensor – Asynchronous temporal contrast silicon retina,Arjuna,http://siliconretina.ini.uzh.ch/wiki/index.php
264,SpaceX Will Announce Micro-Satellites for Low Cost Internet Within Three Months,ssclafani,http://techcrunch.com/2014/11/10/spacex-will-announce-micro-satellites-for-low-cost-internet-within-three-months/
3,When Healthy Eating Calls for Treatment,orin_hanner,http://online.wsj.com/articles/when-healthy-eating-calls-for-treatment-1415654737?mod=WSJ_hpp_MIDDLENexttoWhatsNewsForth
4,Earth’s magnetic field now flips more often than ever,srikar,http://www.bbc.com/earth/story/20141110-earths-magnetic-field-flips-more
3,Human body: The ‘ultra-athletes’ aged 60+,d_a_robson,http://www.bbc.com/future/story/20141111-the-ultra-athletes-aged-60
3,Why Vimeo Funded a Show About a Weed Dealer,InternetGiant,http://www.wired.com/2014/11/vimeo-high-maintenance/
34,Should Bountysource allow committers to delist their projects?,wkonkel,https://github.com/bountysource/frontend/issues/930?
54,Philae Lander Nears a Cosmic Touchdown,elijahparker,http://www.nytimes.com/2014/11/11/science/space/philae-lander-nears-a-cosmic-touchdown.html
3,The dodgiest duo in the suspect six,jaoued,http://www.economist.com/news/finance-and-economics/21631134-emerging-economies-hit-hard-times-brazil-and-russia-look-particularly-weak
30,Quicksort in 3 lines of shell,wyc,https://github.com/wyc/snippets/blob/master/sh/qsort/qsort.sh
45,The Lives of Elevators (2008),pepys,http://www.newyorker.com/magazine/2008/04/21/up-and-then-down
3,Visual Malware Analysis,danielrm26,http://www.procdot.com/index.htm
148,A Few Questions About the Culture: An Interview with Iain Banks,strlen,http://strangehorizons.com/2014/20141103/1banks-a.shtml
3,Why do we conduct qualitative research?,rohunati,https://blog.mozilla.org/ux/2014/10/why-do-we-conduct-qualitative-user-research/
7,Show HN: Phonestagram – photos filters and sharing using MMS Nodejs and Socket.io,crabasa,https://github.com/crtr0/phonestagram
3,Learning How Little We Know About the Brain,dnetesn,http://www.nytimes.com/2014/11/11/science/learning-how-little-we-know-about-the-brain.html?ref=science&_r=0
3,When Fish Shout,dnetesn,http://www.newyorker.com/tech/elements/when-fish-shout
1,Thread (YC S12) London UK is hiring engineers and a data scientist,bpp198,https://www.thread.com/jobs
6,JsDelivr and its open-source load balancing algorithm,rnyman,https://hacks.mozilla.org/2014/11/jsdelivr-and-its-open-source-load-balancing-algorithm/
3,Fitting the modular Mirage TCP/IP stack together,luu,http://openmirage.org/blog/intro-tcpip
215,Essential Math for Games Programmers,th0ma5,http://www.essentialmath.com/tutorial.htm
81,Google’s Chromebooks Rule Schools as IDC Pegs Them as Top Sellers in K-12,sidcool,http://techcrunch.com/2014/11/10/googles-chromebooks-rule-schools-as-idc-pegs-them-as-top-sellers-in-k-12/
40,How Jim Henson Turned His Art into a Business (2013),Thevet,http://blog.longreads.com/2013/09/18/on-muppets-merchandise-how-jim-henson-turned-his-art/
165,Google Takes Over Operations of Moffett Airfield from NASA,mtviewdave,http://techcrunch.com/2014/11/10/google-moffett-airfield-nasa/
3,Scientists Create Cybernetic Links Between People–by DJing,dnetesn,http://nautil.us/blog/scientists-create-cybernetic-links-between-peopleby-djing
152,Random Darknet Shopper,janfoeh,https://wwwwwwwwwwwwwwwwwwwwww.bitnik.org/r/
6,Wheaton: Anonymous trolls are destroying online games. Here’s how to stop them,Libertatea,http://www.washingtonpost.com/posteverything/wp/2014/11/11/anonymous-trolls-are-destroying-online-games-heres-how-to-stop-them/
372,All cameras are police cameras,alandarev,http://shorttermmemoryloss.com/nor/2014/11/07/all-cameras-are-police-cameras/
675,Help the Gnome Foundation Defend the Gnome Trademark Against Groupon,PaulSec,https://www.gnome.org/groupon/
10,Tomorrow a Spacecraft Will Try to Land on a Comet for the First Time Ever,shill,http://www.wired.com/2014/11/rosetta-philae-attempt-comet-landing/
8,Show HN: I decided to reduce the friction of writing my friend in prison,dpiers,http://lettersforblake.com
73,Infrastructure for Data Streams,tadasv,http://vilkeliskis.com/blog/2014/11/10/infrastructure_for_data_streams.html
258,Celebrating 10 Years of Firefox,openjck,https://blog.mozilla.org/blog/2014/11/10/celebrating-10-years-of-firefox-2/
6,Building a Coinbase App in Go,fabioberger123,http://fabioberger.com/blog/2014/11/06/building-a-coinbase-app-in-go/
116,New Relic files S-1 for IPO,neom,http://newrelic.com/press-release/20141110
21,Nicholas Carr’s 'Glass Cage': Automation Will Hurt Society in Long Run,razorburn,http://www.pbs.org/mediashift/2014/11/nicholas-carr-glass-cage-automation-will-hurt-society-in-long-run/
111,Smarter Link Underlines For Every Website,adamschwartz,https://eager.io/blog/smarter-link-underlines/?utm_source=hacker_news
216,WireEdit – A Full Stack WYSIWYG Editor for Network Packets,csmajorfive,https://wireedit.com/
20,Gnome Foundation and Groupon product names,sigvef,https://engineering.groupon.com/2014/misc/gnome-foundation-and-groupon-product-names/
8,Announcing the Hack Transpiler: Run your Hack project on a PHP5 engine,ot,https://code.facebook.com/posts/398235553660954/announcing-the-hack-transpiler/
7,Weave for Kubernetes,errordeveloper,http://weaveblog.com/2014/11/11/weave-for-kubernetes/
7,Deis v1.0 – Production Ready,ferrantim,http://deis.io/deis-1-0-production-ready/
5,Climbing Off the CTO Ladder (Before We Fall Off),cangove,http://www.hakkalabs.co/articles/climbing-cto-ladder-fall-2
5,Rewriting Rust Serialization Part 2.1: Benchmarks,steveklabnik,http://erickt.github.io/blog/2014/11/11/benchmarks/
10,ChatOps: Everything about deployments right inside your chat,homeyer,http://blog.flowdock.com/2014/11/11/chatops-devops-with-hubot/
4,Future of Docker networking,gyre007,http://containerops.org/2014/11/11/future-of-docker-networking/
1187,President Obama Calls for a Free and Open Internet,jordanmessina,http://www.whitehouse.gov/net-neutrality
8,Forget the 1%: It is the 0.01% who are really getting ahead in America,smacktoward,http://www.economist.com/news/finance-and-economics/21631129-it-001-who-are-really-getting-ahead-america-forget-1
4,None Dare Call It Treason: Why Republicans Won,lsh123,http://www.huffingtonpost.com/bob-burnett/why-republicans-won_b_6120800.html
7,Mithril.js: A Tutorial Introduction,rebelidealist,http://gilbert.ghost.io/mithril-js-tutorial-1/?utm_content=buffer686be&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer
120,All Dressed Up for Mars and Nowhere to Go,zvanness,https://medium.com/matter/all-dressed-up-for-mars-and-nowhere-to-go-7e76df527ca0
22,$2B and Counting,robin_reala,https://news.spotify.com/us/2014/11/11/2-billion-and-counting/
103,Rubinius 3.0 – Part 1: The Rubinius Team,jc00ke,http://rubini.us/2014/11/10/rubinius-3-0-part-1-the-rubinius-team/
121,London’s Legendary Taxi-Driver Test Puts Up a Fight in the Age of GPS,jaynos,http://tmagazine.blogs.nytimes.com//2014/11/10/london-taxi-test-knowledge/
3,Ask HN: Where can I start contributing to open source efforts?,jat850,
14,Groupon – Gnome Update,Morgawr,https://www.groupon.com/blog/cities/gnome-update
21,Thermoacoustic heat engine,mojoe,http://en.wikipedia.org/wiki/Thermoacoustic_heat_engine
6,Obama vs. Internet: Pressuring the FCC to exert political control over the Web,pvnick,http://online.wsj.com/articles/obama-vs-the-internet-1415667174
257,Half a decade with Go,geetarista,http://blog.golang.org/5years
1,Director of Product Marketing Natero (YC S12),garthgoodson,
6,1200 Station Workers in Tokyo Shift Tracks from Above to Underground in 1 Night,jmadsen,http://www.spoon-tamago.com/2014/11/03/1200-station-workers-in-tokyo-shift-tracks-from-above-to-underground-in-just-one-night/
38,The Cost of Features (2013),dennisgorelik,http://geoff.greer.fm/2013/03/06/the-cost-of-features/
