SCORE,TITLE,BY,URL
59,Why I Walked Away From a $12M Acquisition Offer 18 Months After Our Launch,nilmonibasak,http://www.groovehq.com/blog/startup-acquisition-offer
80,0h h1 – A little logic game,mrtnkl,http://0hh1.com
67,Simple Revision Control,jordigh,http://www.catb.org/~esr/src/README
312,Welcome to a comet,jbogp,http://www.esa.int/spaceinimages/Images/2014/11/Welcome_to_a_comet
91,Facebook Go,akavel,https://github.com/facebookgo
92,It’s time to extend the US Privacy Act to EU citizens,howlden,http://googlepolicyeurope.blogspot.com/2014/11/its-time-to-extend-us-privacy-act-to-eu.html
850,Letter to Amazon Board from Ad Exec Fired for Refusing to Lie to Customer,kvargs,https://www.scribd.com/embeds/245561031/content?start_page=1&view_mode=scroll&access_key=key-UEZdQ4D9zd883gw8tn3D&show_recommendations=true
71,Show HN: Stoffi – a music player,pandatigox,https://github.com/simplare/stoffi
193,F# 4.0 Preview,noblethrasher,http://blogs.msdn.com/b/fsharpteam/archive/2014/11/12/announcing-a-preview-of-f-4-0-and-the-visual-f-tools-in-vs-2015.aspx
125,German Cloud Company Offering Free Heat If You Have Room for Some of Its Servers,throwaway_yy2Di,http://www.slate.com/blogs/future_tense/2014/11/11/cloud_heat_is_putting_servers_in_homes_and_offices_and_the_heat_from_them.html
75,Clumsy an open-source utility for simulating broken networks on Windows,egeozcan,http://jagt.github.io/clumsy/index.html
1,AeroFS is hiring Senior Engineers,yurisagalov,https://www.aerofs.com/careers
79,The Design and Implementation of Probabilistic Programming Languages,CrocodileStreet,http://dippl.org
152,Idea that intestinal bacteria affect mental health gains ground,whyenot,http://www.nature.com/news/gut-brain-link-grabs-neuroscientists-1.16316
2286,Microsoft takes .NET open source and cross-platform,ethomson,http://news.microsoft.com/2014/11/12/microsoft-takes-net-open-source-and-cross-platform-adds-new-development-capabilities-with-visual-studio-2015-net-2015-and-visual-studio-online/
11,Building WikiWash: A Real-Time Open Source Tool for Wikipedia,psobot,http://blog.twg.ca/2014/11/building-wikiwash/
82,The Mercenaries: Ex-NSA hackers are shaping the future of cyberwar,dthal,http://www.slate.com/articles/technology/future_tense/2014/11/how_corporations_are_adopting_cyber_defense_and_around_legal_barriers_the.single.html
99,Lisp in Small Pieces: Table of Contents and Code,dkarapetyan,http://pagesperso-systeme.lip6.fr/Christian.Queinnec/WWW/LiSP.html
41,Measuring the Leakage of .Onion at the Root,pandog,http://dl.acm.org/citation.cfm?id=2665951
49,LodePNG,evandrix,http://lodev.org/lodepng
14,SHA-2 Certificates Now Available from SSLMate,m-app,https://sslmate.com/blog/post/sha2_certs
58,Saving old software from extinction in the age of cloud computing,d99kris,http://arstechnica.com/gadgets/2014/06/saving-old-software-from-extinction-in-the-age-of-cloud-computing/
171,Screeps – the world's first MMO sandbox strategy game for programmers,numo16,http://www.screeps.com/
