SCORE,TITLE,BY,URL
195,“Yeah we ditched Google.”,felipebueno,https://spideroak.com/articles/yeah-we-ditched-google
180,Mozilla launches FOCUS a content blocker for IOS,special_guest,https://blog.mozilla.org/futurereleases/2015/12/08/announcing-focus-by-firefox-a-content-blocker-for-ios/
30,Mozilla’s newest app perfectly captures the ethical dilemma of ad-blocking,Libertatea,https://www.washingtonpost.com/news/the-switch/wp/2015/12/08/mozillas-newest-app-perfectly-captures-the-ethical-dilemma-of-ad-blocking/
88,When Undercover Credit Card Buys Go Bad,kawera,http://krebsonsecurity.com/2015/12/when-undercover-credit-card-buys-go-bad/
20,Qualcomm Is Accused of Violating Antitrust Rules in Europe,pavornyoh,http://www.nytimes.com/2015/12/09/technology/qualcomm-is-accused-of-violating-antitrust-rules-in-europe.html?ref=technology&_r=0
38,java.nio.file.WatchService is subtly broken on Linux,lelf,http://blog.omega-prime.co.uk/?p=161
15,Nazis in the Amazon Revisited: The Power of Rumor and Gossip (2013),Thevet,http://theappendix.net/posts/2013/1/nazis-in-the-amazon-revisited-the-power-of-rumor-and-gossip
60,Phan by Etsy – A Static Analyzer for PHP 7+,nikolay,https://github.com/etsy/phan
333,Choosing an HTTP Status Code,wtbob,http://racksburg.com/choosing-an-http-status-code/
14,Brazilian doctors use WhatsApp to talk to patients,herbertlui,http://www.cityam.com/230372/digital-health-wearables-and-apps-9-in-10-brazilian-doctors-use-whatsapp-to-talk-to-patients
27,How Steve Ballmer Got So Much of Microsoft (2014),bane,http://www.forbes.com/sites/georgeanders/2014/09/30/long-ago-twist-yielded-ballmer-a-fortune-in-microsoft-stock/
35,Grand Image Compression Challenge at ICIP 2016,112233,http://jpeg.org/items/20151126_icip_challenge.html
3,The genetic code now has a workable text editor,walterbell,https://aeon.co/essays/we-now-have-a-good-text-editor-for-your-genetic-code
14,Metformin as a Geroprotector (2011),rfreytag,http://www.ncbi.nlm.nih.gov/pubmed/21882902
50,Vermont utility says it will be the first to install Tesla powerwalls in the US,nkurz,http://arstechnica.co.uk/business/2015/12/vermont-utility-says-it-will-be-the-first-to-install-tesla-powerwalls-in-the-us/
6,He Said She Said Journalism (2009),aaronbrethorst,http://archive.pressthink.org/2009/04/12/hesaid_shesaid.html
28,Tech Startup Crowdfunding Isn’t All It’s Cracked Up to Be,mgav,http://www.wsj.com/articles/tech-startup-crowdfunding-isnt-all-its-cracked-up-to-be-1449464460
144,American satellite started transmitting again after being abandoned in 1967,csirac2,https://www.thevintagenews.com/2015/10/23/american-satellite-started-transmitting-46-years-after-being-abandoned-in-1967
4,Bone-Like Plastic Structures Form Biodegradeable Temporary Pavilions,e15ctr0n,http://www.archdaily.com/778099/bone-like-plastic-structures-form-biodegradeable-temporary-pavilions-with-osteobotics
114,The Sports Bubble Is About to Pop,gabbo,http://www.thedailybeast.com/articles/2015/12/06/the-sports-bubble-is-about-to-pop.html
1,PiinPoint (YC W14) Is Hiring an iOS Developer in Waterloo Canada,AdamTSaunders,https://piinpoint.com/index/careers#ios-developer
35,Paredit.js – structured navigation and editing of s-expressions,michaelsbradley,http://robert.kra.hn/projects/paredit-js
39,How Solar Power Could Slay the Fossil Fuel Empire (2014),kafkaesq,http://motherboard.vice.com/read/how-solar-power-could-slay-the-fossil-fuel-empire-by-2030
11,Your New Medical Team: Algorithms and Physicians,dnetesn,http://www.nytimes.com/2015/12/08/upshot/your-new-medical-team-algorithms-and-physicians.html?rref=collection%2Fsectioncollection%2Fscience&action=click&contentCollection=science&region=stream&module=stream_unit&version=latest&contentPlacement=1&pgtype=sectionfront&_r=0
38,Bootstrapping trust in compilers,ingve,https://www.owlfolio.org/research/bootstrapping-trust-in-compilers/
63,Richard Prince the world’s highest-grossing “photographer”,pmcpinto,http://priceonomics.com/the-richest-photographer-in-the-world/
94,Astronaut Selection,DanielRibeiro,http://astronauts.nasa.gov/content/broch00.htm
70,The Linguistics of 'YouTube Voice',nmcfarl,http://www.theatlantic.com/technology/archive/2015/12/the-linguistics-of-youtube-voice/418962/?single_page=true
40,Sssgen: Make static websites simple again,edmundhuber,https://ehuber.info/blog/why-sssgen.html
413,After a ten-year hiatus NetHack 3.6,Alex3917,http://www.nethack.org/v360/release.html
36,Automata Memory Processor Points to Future Systems,Katydid,http://www.nextplatform.com/2015/12/03/2304/
29,GPU Platforms Set to Lengthen Deep Learning Reach,jonbaer,http://www.nextplatform.com/2015/12/07/gpu-platforms-emerge-for-longer-deep-learning-reach/
67,The era of distrust and disloyalty,joeyespo,http://www.gerrymcgovern.com/new-thinking/era-distrust-and-disloyalty
569,The Best Books I Read in 2015,uptown,http://www.gatesnotes.com/About-Bill-Gates/Best-Books-2015
5,Ask HN: How to start solving binary challenges in a CTF,raven_stark,
43,It’s time for doctors to apologise to their ME patients,bloke_zero,http://www.telegraph.co.uk/news/health/12033810/Its-time-for-doctors-to-apologise-to-their-ME-patients.html
3,Largest destroyer built for Navy headed to sea for testing,protomyth,http://finance.yahoo.com/news/largest-destroyer-built-navy-headed-sea-testing-144549669.html
46,Mastering Coffee Delivery One Tray at a Time,ananddass,https://medium.com/the-dispatcher/mastering-coffee-delivery-one-tray-at-a-time-c5081e525f48
1,Heap (YC W13) is hiring engineers to build large-scale analytics infrastructure,matm,https://heapanalytics.com/jobs#engineer
38,Terrorists Mock Bids to End Use of Social Media,bko,http://www.nytimes.com/2015/12/08/technology/terrorists-mock-bids-to-end-use-of-social-media.html
159,Does Google crawl dynamic content?,pstadler,http://www.centrical.com/test/google-json-ld-and-javascript-crawling-and-indexing-test.html
3,Apple’s new $99 iPhone battery case doesn’t measure up,dsr12,http://www.theverge.com/2015/12/8/9867996/apple-smart-battery-case-iphone-6-6s-hands-on
183,Learn to play chess online,cmdz0rd,https://www.chesscademy.com
182,Readings in Database Systems 5th Edition,timf,http://www.redbook.io/
25,When Popular Fiction Isn’t Popular: Genre Literary and the Myths of Popularity,kawera,http://electricliterature.com/when-popular-fiction-isnt-popular-genre-literary-and-the-myths-of-popularity/
617,Dropbox closing Carousel and Mailbox,cedricr,https://blogs.dropbox.com/dropbox/2015/12/saying-goodbye-to-carousel-and-mailbox/
320,Google Microsoft Comcast Say Verizon’s New Cellular Tech Could Wreck Wi-Fi,walterbell,http://www.bloomberg.com/news/articles/2015-12-03/google-microsoft-comcast-say-verizon-s-new-cellular-tech-could-wreck-wi-fi
4,Twitter testing timelines that are not in chronological order,sparkzilla,http://motherboard.vice.com/read/twitter-is-testing-timelines-that-arent-in-chronological-order
11,The future of GPU texture compression,potench,http://richg42.blogspot.com/2015/12/the-future-of-gpu-texture-compression.html
60,Teens can't tell the difference between Google ads and search results,bootload,http://www.theverge.com/2015/11/20/9768350/google-ads-search-results-ofcom
4,Understanding the Firebird Optimizer and Its Plans,mariuz,http://www.ibphoenix.com/resources/documents/how_to/doc_399
17,Finland plans to give every citizen a basic income of 800 euros a month,ourmandave,http://www.msn.com/en-us/news/world/finland-plans-to-give-every-citizen-a-basic-income-of-800-euros-a-month/ar-AAg3Bn1?ocid=ansmsnnews11
