SCORE,TITLE,BY,URL
101,Patriot Act author warns EU against dragnet response to terror,JumpCrisscross,http://www.politico.eu/article/us-senator-warns-eu-against-dragnet-response-to-terror/
60,Show HN: Acme-tiny a tiny 200-line Let's Encrypt client,diafygi,https://github.com/diafygi/acme-tiny
154,Machine learning works spectacularly well but mathematicians aren’t sure why,retupmoc01,https://www.quantamagazine.org/20151203-big-datas-mathematical-mysteries/
344,Open source software for developing world hospitals,daleharvey,http://hospitalrun.io/
125,French Uber drivers have created their own Uber,kawera,http://www.theverge.com/2015/12/3/9841562/french-uber-drivers-launch-app-vtc-cab
79,Debugging Node.js in Production,aaronbrethorst,http://techblog.netflix.com/2015/12/debugging-nodejs-in-production.html
57,Towns want Verizon investigated for abandoning networks through neglect,pavornyoh,http://arstechnica.com/business/2015/12/towns-want-verizon-investigated-for-abandoning-networks-through-neglect/
11,The 3 Second Sandwich: How do card networks work?,jhuckestein,https://getmondo.co.uk/blog/2015/12/02/3-second-sandwich/
45,Amazon Route 53 Traffic Flow,tobltobs,http://docs.aws.amazon.com/Route53/latest/DeveloperGuide/traffic-flow.html?sc_ichannel=em&sc_icountry=global&sc_icampaigntype=launch&sc_icampaign=EM_158148660&sc_idetail=1063446210&ref_=pe_411040_158148660_9
28,Live longer work longer,e15ctr0n,http://www.economist.com/news/finance-and-economics/21679463-live-longer-work-longer
5,How Corporations Profit from Black Teens' Viral Content,kawera,http://www.thefader.com/2015/12/03/on-fleek-peaches-monroee-meechie-viral-vines
28,Android Audio Latency In-Depth,kawera,http://www.androidpolice.com/2015/11/13/android-audio-latency-in-depth-its-getting-better-especially-with-the-nexus-5x-and-6p/
12,Structured Page Fragments by YouTube,nikolay,https://youtube.github.io/spfjs/
44,Sysadmin's £100000 revenge after sudden sacking,ohjeez,http://www.theregister.co.uk/2015/12/04/sysadmins_100000_revenge_after_sudden_sacking/?mt=1449218256053
1,Padlet is hiring to build the biggest website in the world,coffeebite,https://angel.co/padlet/jobs
41,Experiments in Code Typography (2014),Flenser,http://research.microsoft.com/en-us/projects/liveprogramming/typography.aspx
82,Meal frequency and timing in health and disease (2014),tomaskazemekas,http://www.pnas.org/lens/pnas/111/47/16647
189,Car turns driver in for hit-and-run,anigbrowl,http://www.wpbf.com/news/car-turns-driver-in-for-hitandrun/36755942
106,Response to EFF complaint about student data privacy,bluehex,http://googleforeducation.blogspot.com/2015/12/the-facts-about-student-data-privacy-in.html
4,Atari/Atari Games VaxMail (1984),coloneltcb,http://www.textfiles.com/games/ATARIMAIL/vax84.txt
19,Should kids learn to code?,elemeno,http://www.theguardian.com/news/2015/dec/03/should-kids-learn-code
33,Childhood Autism and Assortative Mating (2012) [pdf],gwern,http://economics.uchicago.edu/workshops/Golden%20Hays%20Childhood%20Autism.pdf
16,Cochrane findings that will help you (2012),gwern,http://highqualityevidence.blogspot.com/2012/10/cochrane-findings-that-will-help-you.html
112,Learn to Code It's Harder Than You Think,mikehadlow,http://mikehadlow.blogspot.com/2015/12/learn-to-code-its-harder-than-you-think.html
3,Dr J's Guide to Drawing 3D ASCII Pictures (1994),Tomte,http://www.sunnyspot.org/asciiart/docs/stereogr.html
1215,Entering Public Beta,sinak,https://letsencrypt.org/2015/12/03/entering-public-beta.html
121,Holometer rules out first theory of space-time correlations,jonbaer,http://www.symmetrymagazine.org/article/holometer-rules-out-first-theory-of-space-time-correlations
19,A biologist a mathematician and a computer scientist walk into a foobar,fitzwatermellow,http://www.broadinstitute.org/blog/biologist-mathematician-and-computer-scientist-walk-foobar
1739,Swift is Open Source,psuter,https://swift.org/
69,Hot code reloading with Erlang,kansi,https://medium.com/@kansi/hot-code-loading-with-erlang-and-rebar3-8252af16605b#.985ei76fw
36,Germany May Offer Model for Reining in Fossil Fuel Use,prostoalex,http://www.nytimes.com/2015/12/04/world/europe/germany-may-offer-model-for-reining-in-fossil-fuel-use.html?_r=0
88,Self hosted C – breakdown,andrewchambers,http://achacompilers.blogspot.com/2015/12/self-hosted-c-breakdown.html
8,Regulating the Zero Day Vulnerability Trade a Preliminary Analysis [pdf],aburan28,http://moritzlaw.osu.edu/students/groups/is/files/2015/06/Fidler-Second-Review-Changes-Made.pdf
42,Pure4J: Compile-Time Functional Purity and Immutability for the Java Language,bobm_kite9,https://github.com/robmoffat/pure4j
47,Read a good dance lately?,Tomte,http://dancenotation.org/lnbasics/frame0.html
8,Introducing the IBM Swift Sandbox,julianozen,https://developer.ibm.com/swift/2015/12/03/introducing-the-ibm-swift-sandbox/
1,Airware (YC W13) is crunching drone data in SF,jbdowney,
5,VP trees: A data structure for finding stuff fast (2011),espeed,http://stevehanov.ca/blog/index.php?id=130
22,Iterating Grace [pdf],talles,https://fusiondotnet.files.wordpress.com/2015/06/iterating-grace_digitized_small.pdf
13,E-VGMs could be key to avoiding chaos from new container weight verification law,protomyth,http://theloadstar.co.uk/e-vgms-key-avoiding-chaos-new-container-weight-verification-laws/
35,The DNA of a London Underground Station,alexbilbie,http://www.londonreconnections.com/2015/the-dna-of-a-london-underground-station/
7,FriendUP Cloud OS,bane,https://friendos.com/
6,Top Programming Languages That Generate Software Vulnerabilities,edwinjm,http://news.softpedia.com/news/top-programming-languages-that-generate-software-vulnerabilities-497101.shtml
716,How to be like Steve Ballmer,drb311,https://medium.com/@drb/how-to-be-like-steve-ballmer-cf4c9803d74c#.xfttmyket
343,Jury Duty,eropple,https://medium.com/@jurornumber5/jury-duty-b354a53f126e
30,Zoltan Istvan presidential candidate of the Transhumanist Party,fezz,http://www.theverge.com/a/transhumanism-2015?mod=e2this
6,If Google Street View Existed in 1911,jamescustard,http://mashable.com/2015/12/04/fifth-avenue-history-photos/?utm_campaign=Mash-Prod-RSS-Feedburner-All-Partial&utm_cid=Mash-Prod-RSS-Feedburner-All-Partial#btEdZwB9kkqQ
11,Backfire effects in monitoring workers' social media (2009),cba9,http://gse-compliance.blogspot.com/2009/11/user-reactions-to-monitoring.html
8,What I learned from four years working at McDonalds,greggyb,http://www.huffingtonpost.com/kate-norquay/what-i-learned-four-years-working-at-mcdonalds_b_8682928.html?ir=Parents&ncid=fcbklnkushpmg00000037
7,Checklists for productivity,DvdMgr,http://www.magr.in/blog/checklists-everyday
