SCORE,TITLE,BY,URL
48,Topology looks for the patterns inside big data,ColinWright,https://theconversation.com/topology-looks-for-the-patterns-inside-big-data-39554
39,Inside a Hacked SEO Backlink Network,jitbit,http://www.elite-strategies.com/inside-a-hacked-seo-backlink-network/
102,Nmap 7 Release Notes,jaimehrubiks,https://nmap.org/7/
5,Pigeons taught to diagnose breast cancer on X-rays,randomname2,https://www.newscientist.com/article/dn28506-pigeons-taught-to-diagnose-breast-cancer-on-x-rays/
26,The Internet Is a Series of Lead Tubes,fredfoobar42,http://www.lastwordonnothing.com/2015/11/13/the-internet-is-a-series-of-lead-tubes/
5,The Information Theory of Life,retupmoc01,https://www.quantamagazine.org/20151119-life-is-information-adami/
18,Parasite Is Really a Micro-Jellyfish,kungfudoi,http://www.smithsonianmag.com/smart-news/parasite-really-micro-jellyfish-180957326/?no-ist
137,Leave Work Unassigned and See Who Steps Forward,ingve,https://www.mountaingoatsoftware.com/blog/leave-work-unassigned-and-see-who-steps-forward
99,Confidence Through Feedback or Why Imposter Syndrome Is the Wrong Metaphor,ingve,http://blog.bethcodes.com/confidence-through-feedback
57,New research reignites concerns that pesticides are harming bees,kevindeasis,https://www.washingtonpost.com/news/energy-environment/wp/2015/11/18/new-research-reawakens-the-huge-controversy-over-whether-pesticides-are-harming-bees/
26,Drone Maker DJI Adds Technology to Limit Where Its Machines Can Fly,digital55,http://bits.blogs.nytimes.com/2015/11/17/drone-maker-dji-adds-technology-to-limit-where-its-machines-can-fly/
75,Telegram probably isn't as secure as ISIS thinks,tptacek,http://motherboard.vice.com/read/encryption-app-telegram-probably-isnt-as-secure-for-terrorists-as-isis-thinks
15,Handheld Torch Accelerates Hot Breaching,jackgavigan,http://defense-update.com/20150703_tectorch.html
106,OS X and the Unremovable File (2013),progval,http://galvanist.com/post/67485688849/os-x-and-the-unremovable-file
44,Seattle’s micro-housing boom offers an affordable alternative,luu,http://www.seattletimes.com/pacific-nw-magazine/seattles-micro-housing-boom-offers-an-affordable-alternative/
43,'Power Over Wi-Fi' named one of the year's game-changing technologies,tdurden,http://www.washington.edu/news/2015/11/18/popular-science-names-power-over-wi-fi-one-of-the-years-game-changing-technologies/
60,Transducers for Python,espeed,https://github.com/cognitect-labs/transducers-python
10,How “The Old Farmer’s Almanac” Previewed the Information Age,dnetesn,http://www.theatlantic.com/technology/archive/2015/11/how-the-old-farmers-almanac-previewed-the-information-age/415836/?single_page=true
30,The code for this demo visualizes itself,mattdesl,http://mattdesl.github.io/codevember/19.html
41,Glacier Costlier Than S3 for Small Files,drue,https://therub.org/2015/11/18/glacier-costlier-than-s3-for-small-files/
11,A Paternity Dispute Divides Net Pioneers (2001),edward,http://www.nytimes.com/2001/11/08/technology/a-paternity-dispute-divides-net-pioneers.html?pagewanted=all
71,Investigating npm3 performance,breck,https://github.com/npm/npm/issues/10380
1,Le Tote (YC S13) Is Hiring a Full Stack Growth Engineer,rakeshtondon,https://jobs.lever.co/letote/3cf549ca-9bf7-45cb-b203-c3cff10f2982
564,Doctors want ban on prescription drug device advertisements,pavornyoh,http://arstechnica.com/science/2015/11/doctors-want-ban-on-prescription-drug-device-advertisements/
74,Google Cloud revenue could be bigger than ads,prostoalex,http://uk.businessinsider.com/urs-holze-talks-google-cloud-beat-search-2015-11?r=US&IR=T
31,Running ASP.NET 5 on Lego Mindstorms EV3,plurby,http://bleedingnedge.com/2015/11/08/asp-net-5-on-lego-mindstorms-ev3-using-ev3dev/
14,Asynchronous Everything,panic,http://joeduffyblog.com/2015/11/19/asynchronous-everything/
454,ARRIS Cable Modem Has a Backdoor in the Backdoor,geococcyxc,https://w00tsec.blogspot.com/2015/11/arris-cable-modem-has-backdoor-in.html
30,New Elevated Cycle Track in Copenhagen,_nh_,http://www.copenhagenize.com/2015/11/new-elevated-cycle-track-in-copenhagen.html
15,Otto: First Impressions,hannesvdvreken,http://blog.madewithlove.be/post/otto-first-impressions/
39,Chipmachine: A demoscene/retro jukebox/Spotify-like music player,bane,http://apone.org:8080/chipmachine/
15,Vo Trong Nghia Architects – S-House 2,ph0rque,http://votrongnghia.com/projects/s-house-2/
29,C preprocessor expressions,ingve,http://fanf.livejournal.com/139158.html
16,An arsonist who set Washington on fire in 1985 (2007),myrrh,http://www.alternet.org/story/53378/why_thomas_sweatt_set_washington_on_fire
9,A Minimal TTL Processor for Architecture Exploration (2008),ch,http://www.bradrodriguez.com/papers/piscedu2.htm
202,Deep inside the Linux kernel: a network latency spike,jgrahamc,https://http2.cloudflare.com/the-story-of-one-latency-spike/
34,UK's coal plants to be phased out within 10 years,ljf,http://www.bbc.co.uk/news/business-34851718
14,Betting Big on Literary Newcomers,T-A,http://www.wsj.com/articles/betting-big-on-literary-newcomers-1447880214
27,Scaling VMware with Diane Greene: Notes from CS183C,walterbell,https://medium.com/@mccannatron/scaling-vmware-with-diane-greene-class-15-notes-of-stanford-university-s-cs183c-73134ca73f7b#.sn0g2ap58
34,TailBlazer: A modern file tail utility based on rx.net,ingve,https://github.com/RolandPheasant/TailBlazer
9,The PS4 can now emulate PlayStation 2 games,x0f1a,http://arstechnica.com/gaming/2015/11/the-ps4-can-now-emulate-playstation-2-games/
1,PersistIQ Is Hiring for Sales and Customer Success (YC S14),psalehi,https://jobs.lever.co/persistiq
24,New Archaeological Evidence for an Early Human Presence at Monte Verde Chile,r0muald,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0141923#pone-0141923-g001
78,Canary in the Code Mine: Coal miners learning to code,wyclif,https://medium.com/backchannel/canary-in-the-code-mine-903884eca853
6,Stopping staph: Could it alter the course of diabetes?,razvanh,http://medcom.uiowa.edu/medicine/stopping-staph/
84,Einstein’s First Proof,jeo1234,http://www.newyorker.com/tech/elements/einsteins-first-proof-pythagorean-theorem?intcid=mod-latest
8,Anker Powerline: Kevlar fiber reinforced MicroUSB cables,DiabloD3,http://www.ianker.com/product/A8131011
3,Defusing a binary bomb with gdb – Part 2,Stevo11,http://blog.carlosgaldino.com/2015/11/19/defusing-a-binary-bomb-with-gdb-part-2.html?utm_content=buffer870a1&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer
9,Descendants bear the imprints of ancestral violence,dnetesn,http://nautil.us/issue/30/identity/science-is-proving-that-tragic-curses-are-real
27,Sudbury School,robto,https://en.wikipedia.org/wiki/Sudbury_school
141,The AWS SDK for Go is now 1.0,GeneticGenesis,https://aws.amazon.com/blogs/aws/now-available-version-1-0-of-the-aws-sdk-for-go/
12,A computer and coding kit for ages 6-12,Pamar,http://us.kano.me/products/kano-kit
5,XRapid: Diagnosing Malaria Using an iPhone,shade23,https://medium.com/@davmendels/xrapid-is-live-79ba66d49bd9#.78irszkyr
89,Life as a drone operator,cryoshon,http://www.theguardian.com/world/2015/nov/18/life-as-a-drone-pilot-creech-air-force-base-nevada
8,Stupid JavaScript debugging tricks: Abusing the conditional breakpoint,taspeotis,http://blogs.msdn.com/b/oldnewthing/archive/2015/11/19/10655246.aspx
11,Yahoo Mail now locking out Adblock users,benologist,https://adblockplus.org/forum/viewtopic.php?f=2&t=42447
62,JavaScript XM Player,of,http://www.a1k0n.net/code/jsxm/
3,Jolla files for debt restructuring [pdf],bpierre,http://jolla.com/wp-content/uploads/bsk-pdf-manager/Jolla_press_release_20112015_FINAL_61.pdf
148,Suspension Bridges of Disbelief,szczys,http://hackaday.com/2015/11/18/suspension-bridges-of-disbelief/
1,Flexport is hiring a Product Manager to build the OS for global trade,thedogeye,https://flexport.com/careers
4,JetBrains 0xDBE: New Intelligent IDE for DBAs and SQL Developers,DrinkWater,https://www.jetbrains.com/dbe/
45,In a remote corner of Romania neighbours kill each other over strips of land,yitchelle,http://www.theguardian.com/world/2015/nov/19/the-murderers-next-door-romania
3,Towards a Theory of Application Compartmentalisation (2013) [pdf],vezzy-fnord,https://www.cl.cam.ac.uk/~kg365/pubs/2013spw-compartmentalisation.pdf
91,The mid-Victorian diet was a mini golden age of nutrition,agarden,https://health.spectator.co.uk/forget-paleo-go-mid-victorian-its-the-healthiest-diet-youve-never-heard-of/
3,Amazon screenplay software submits direct to Amazon Studios,MAshadowlocked,https://thestack.com/world/2015/11/20/amazon-storywriter-prime-screenplays/
18,APIs Are Shaping the Cities of Our Future,walterbell,https://medium.com/@APIdays/bladerunner-or-babylon-apis-are-shaping-the-cities-of-our-future-17a744cfed28#.rzh5b53ql
10,The current future of 18F marketplaces,molecule,https://18f.gsa.gov/2015/11/18/the-current-future-of-18f-marketplaces/
1310,Visual Studio Code is now open source,BruceM,https://code.visualstudio.com/updates#_vs-code-is-open-source
148,Nintendo Controller Teardown,fictivmade,https://www.fictiv.com/resources/starter/hardware-dna-nintendo-teardown
30,The Next Gold Rush Will Be Under the Sea,rl3,http://motherboard.vice.com/read/deep-sea-gold-rush
4,600000 Arris cable modems have ‘backdoors in backdoors’,MAshadowlocked,https://thestack.com/security/2015/11/20/600000-arris-cable-modems-have-backdoors-in-backdoors-researcher-claims/
429,Police Civil Asset Forfeitures Exceed All Burglaries in 2014,ccvannorman,http://www.armstrongeconomics.com/archives/39102
13,Show HN: Magic Keyboard,feross,http://magickeyboard.io/
21,Popular Science names ‘Power Over Wi-Fi’ one of this year’s game-changing tech,ohaal,http://www.washington.edu/news/2015/11/18/popular-science-names-power-over-wi-fi-one-of-the-years-game-changing-technologies/
60,Recent improvements to Redis Lua scripting,doppp,http://antirez.com/news/97
172,Google Picks Diane Greene to Expand Its Cloud Business,scommab,http://www.nytimes.com/2015/11/20/technology/google-picks-diane-greene-to-expand-its-cloud-business.html
111,Submit your finished script to Amazon Studios,richardboegli,https://storywriter.amazon.com/
6,The Smithsonian is using 3‑D printing to copy artifacts,quickfox,http://www.theatlantic.com/magazine/archive/2015/07/art-forgery/395282/?single_page=true
154,How Inflight Wifi Works,ffwang2,http://thepointsguy.com/2015/11/how-in-flight-wi-fi-works/
10,Konrad Zuse and the First Computer Startup (2013),da02,http://www.nathanzeldes.com/blog/2013/10/konrad-zuse-alan-turing-worlds-first-computer-startup/
629,Comcast injects JavaScript into webpages to show copyright notices to customers,Jarred,https://gist.github.com/Jarred-Sumner/90362639f96807b8315b
30,Federal HIPAA Law Lags Behind New Tech,danso,https://www.propublica.org/article/privacy-not-included-federal-law-lags-behind-new-tech
31,How to Help Save the Mentally Ill from Themselves,pavornyoh,http://www.nytimes.com/2015/11/17/opinion/how-to-help-save-the-mentally-ill-from-themselves.html?ref=opinion&_r=0
14,It's hard to recognize black holes,dnetesn,http://nautil.us/blog/this-is-why-its-hard-to-recognize-a-black-hole
4,History of the Cleveland Free Net,brudgers,http://cfn.tangledhelix.com/history.html
13,Foiling Electronic Snoops in Email,pavornyoh,http://www.nytimes.com/2015/11/19/technology/personaltech/foiling-electronic-snoops-in-email.html
105,Software development: do good manners matter?,cpeterso,https://peerj.com/preprints/1515v1/
1,LendUp (YC W12): build products that improve the lives of millions of people,rowborg,https://www.lendup.com/careers
68,Show HN: Bot that mentions potential reviewers on pull requests,vjeux,https://github.com/facebook/mention-bot
44,Interactive and composable charts with Haskell,boothead,http://www.haskellforall.com/2015/11/interactive-and-composable-charts.html
34,The Immigration Iliad,benbreen,https://medium.com/matter/the-immigration-iliad-6727955ae085#.vk8ml1vbf
37,FSCQ: A formally verified crash-proof filesystem [pdf],anishathalye,http://adam.chlipala.net/papers/FscqSOSP15/FscqSOSP15.pdf
362,Berlin public transport in real time,fdellavedova,http://fahrinfo.vbb.de/bin/help.exe/dn?L=vs_mobilitymap&&tpl=fullmap&tabApp=show&initialX=13354846&initialY=52478287&initialZ=3936&
36,Corporate America's buyback binge feeds investors starves innovation,walterbell,http://www.reuters.com/investigates/special-report/usa-buybacks-cannibalized/
156,A Step Toward Protecting Fair Use on YouTube,jacquesm,http://googlepublicpolicy.blogspot.com/2015/11/a-step-toward-protecting-fair-use-on.html?m=1
22,An Archaeology-Inspired Database,leephillips,http://aosabook.org/en/500L/an-archaeology-inspired-database.html
101,Depression-Fighting SAD Lamps Aren't Just for Your Winter Blues,sageabilly,http://motherboard.vice.com/read/depression-fighting-sad-lamps-arent-just-for-your-winter-blues
6,Phuc Dat Bich posted his passport on Facebook to prove it was his real name,edward,http://www.heraldsun.com.au/news/victoria/phuc-dat-bich-posted-a-picture-of-his-passport-on-facebook-to-prove-it-was-his-real-name/news-story/f088fe2a9f0b87e958348343f3ba6db9
10,Graphical Linear Algebra – Bringing it all together,jonnybgood,http://graphicallinearalgebra.net/2015/11/18/24-bringing-it-all-together
58,Introducing Mapbox Studio,eden_halperin,https://www.mapbox.com/blog/announcing-mapbox-studio/
42,Stream Processing with Apache Flink,brakmic,http://blog.brakmic.com/stream-processing-with-apache-flink/
122,Elsevier Says Content-Mining Research Papers 'Could Be Considered' Stealing,walterbell,https://www.techdirt.com/articles/20151117/09383132839/elsevier-says-downloading-content-mining-licensed-copies-research-papers-could-be-considered-stealing.shtml
182,Apache Geode: Distributed in-memory database,espeed,http://geode.incubator.apache.org/
28,Xkcd explains relativity in top 1000 common words,hcrisp,http://www.newyorker.com/tech/elements/the-space-doctors-big-idea-einstein-general-relativity
81,DEC's No Output Division Memo (1982) [pdf],zhte415,http://archive.computerhistory.org/resources/text/DEC/dec.bell.no_output_division_C-I_TF;productivity_review.1982.102630376.pdf
140,Square jumps in market debut,petethomas,http://reuters.com/article/idUSL3N13E45620151119
12,Exploring Symmetry in Mathematics and Art,bootload,http://blogs.scientificamerican.com/roots-of-unity/creating-symmetry-frank-farris/
27,The light side of dark matter,dnetesn,http://www.symmetrymagazine.org/article/the-light-side-of-dark-matter
237,Making Elm faster and friendlier in 0.16,jwmerrill,http://elm-lang.org/blog/compilers-as-assistants
57,How to Start Your First Podcast (2013),brudgers,http://www.hanselman.com/blog/HowToStartYourFirstPodcastEquipmentEditingPublishingAndMore.aspx
230,Chuck Forsberg has died – author of Zmodem,jacquesm,http://www.anewtradition.com/obituaries/obituary/12060_Charles_Alton_Forsberg
196,Web login using SSH,levosmetalo,https://github.com/altitude/login-with-ssh
24,Biggest Diamond in More Than a Century Unearthed in Botswana,ocjo,http://www.bloomberg.com/news/articles/2015-11-19/biggest-diamond-in-more-than-a-century-discovered-in-botswana
12,Show HN: NodeOS 1.0-RC1,piranna,http://node-os.com/GitBlog/article.html#!181
13,The Primer Guide to Amiga Gaming (2012),erickhill,http://www.racketboy.com/forum/viewtopic.php?f=52&t=36399&sid=6fa39e490469ec16b31bf3c47c3acffd
29,Early 20th Century Technocracy Movement,benbreen,https://en.wikipedia.org/wiki/Technocracy_movement
8,Show HN: Automatic Workerization of JavaScript Code,moron4hire,http://codepen.io/SeanMcBeth/details/gaqJJg/
224,Signs Point to Unencrypted Communications Between Terror Suspects,apress,https://theintercept.com/2015/11/18/signs-point-to-unencrypted-communications-between-terror-suspects/
10,Hacking the im-me (2010),andyjohnson0,http://daveshacks.blogspot.com/2010/01/im-me-hacking.html
14,A Large-Scale Evaluation of High-Impact Password Strength Meters [pdf],luu,http://users.encs.concordia.ca/~mmannan/publications/password-meters-tissec.pdf
9,To ECC or Not to ECC,tybulewicz,http://blog.codinghorror.com/to-ecc-or-not-to-ecc/
13,Copenhagenizing Paris,cellover,http://www.copenhagenize.com/2015/11/copenhagenizing-paris.html
20,Hi I'm Collis CEO/Cofounder of Envato Ask Me Anything,gmays,https://managewp.org/articles/11176/hi-i-m-collis-ceo-cofounder-of-envato-ask-me-anything
1,Join the Muse (YC W12) as the First Non-Founder Product Hire,KMinshew,https://www.themuse.com/jobs/themuse/product-manager
10,Foundation 6 Is Here – ZURB Blog,djug,http://zurb.com/article/1416/foundation-6-is-here
9,Cat sitting on keyboard crashes Ubuntu,jeanlucas,https://bugs.launchpad.net/ubuntu/+source/unity/+bug/1463112
3,This is what Crossrail's trains will look like in 2017,elfalfa,http://www.wired.co.uk/news/archive/2015-11/20/crossrail-train-design-2017
31,Don’t Blame Edward Snowden for the Paris Attacks,jeo1234,http://www.newyorker.com/news/amy-davidson/dont-blame-edward-snowden-for-the-paris-attacks
4,A couple chronicling New York's disappearing storefronts,bootload,http://www.theguardian.com/artanddesign/2015/nov/19/closing-down-chronicling-new-york-disappearing-stores
147,An obsession with safe spaces is not just bad for education,kevindeasis,http://www.economist.com/news/leaders/21678223-obsession-safe-spaces-not-just-bad-education-it-also-diminishes-worthwhile-campus
6,Chrome Extensions – AKA Total Absence of Privacy,joosters,http://labs.detectify.com/post/133528218381/chrome-extensions-aka-total-absence-of-privacy
274,Even the LastPass Will Be Stolen,nallerooth,http://www.martinvigo.com/even-the-lastpass-will-be-stolen-deal-with-it/
4,Deception in the Silicon Savannah,reubano,https://medium.com/@brendawambui/corruption-in-the-silicon-savannah-9e393a00aa0e#.l64rnbd0s
5,An FBI Informant Seduced Eric M. Into a Bomb Plot.Then the Gov't. Lied About It,pavornyoh,https://theintercept.com/2015/11/19/an-fbi-informant-seduced-eric-mcdavid-into-a-bomb-plot-then-the-government-lied-about-it/
5,Drone Strikes Fuel the Hatred That Led to Paris Attacks Ex-Drone Pilots Say,msie,http://motherboard.vice.com/read/drone-strikes-fuel-the-hatred-that-led-to-paris-attacks-ex-drone-pilots-say
119,Practical NLP for Finding Wifi in Hostels,racketracer,http://www.racketracer.com/2015/11/18/practical-natural-language-processing-for-determing-wifi-quality-in-hostels/
38,Forth Day 2015,wkoszek,https://svfig.github.io/
90,MIT graduate student says income inequality is actually about housing,adidash,https://medium.com/the-ferenstein-wire/a-26-year-old-mit-graduate-is-turning-heads-over-his-theory-that-income-inequality-is-actually-2a3b423e0c#.8dd6eoir9
30,Scout Launches New Relic Alternative,itsderek23,http://blog.scoutapp.com/articles/2015/11/19/app-monitoring-for-the-modern-dev-team
47,The Brick Wall of C++ Source Code Transformation,jsnell,http://scottmeyers.blogspot.com/2015/11/the-brick-wall-of-c-source-code.html
13,Microbes and Mock Attacks: Years Ago Military Sprayed Germs on US Cities (2001),davidbarker,http://www.wsj.com/articles/SB1003703226697496080
20,Show HN: LawPatch – JQuery for Law Using Git,pjbrow,http://blog.codepact.com/lawpatch/
402,A Back Door to Encryption Won't Stop Terrorists,giles,http://www.bloombergview.com/articles/2015-11-18/a-back-door-to-encryption-won-t-stop-terrorists
11,Decoding Daesh: Why is the new name for ISIS so hard to understand?,j0rg1,https://www.freewordcentre.com/blog/2015/02/daesh-isis-media-alice-guthrie/
26,PlanGrid (YC W12) raises $40M,xenadu02,http://techcrunch.com/2015/11/18/plangrid-lands-40-million-investment-to-expand-product/
16,To ECC or Not to ECC,shritesh,http://blog.codinghorror.com/to-ecc-or-not-to-ecc/
47,Grace Hopper Academy,wyclif,http://gracehopper.com/
1355,VLC contributor living in Aleppo writing about the Paris attacks,etix,https://mailman.videolan.org/pipermail/vlc-devel/2015-November/105002.html
4,Bad Obamacare News Is Real. That Doesn't Mean Obamacare Is Dying,datashovel,http://www.huffingtonpost.com/entry/obamacare-dying-unitedhealth_564e25dce4b00b7997f9dd0c
10,Popular Google Chrome extensions are constantly tracking you by default,kevindeasis,http://labs.detectify.com/post/133528218381/chrome-extensions-aka-total-absence-of-privacy
18,Baseless Calls to Expand Surveillance Fit Familiar Cynical Pattern,mikegerwitz,https://www.eff.org/deeplinks/2015/11/baseless-calls-expand-surveillance-fit-familiar-cynical-pattern
17,Math.random in V8 is broken,r0muald,https://medium.com/@betable/tifu-by-using-math-random-f1c308c4fd9d#.7p3lk9bvk
11,Birth of a New Planet,lrondanini,http://www.popularmechanics.com/space/deep-space/news/a18231/birth-of-a-new-planet/
147,Telegram bans public ISIS channels,dak1,https://www.washingtonpost.com/news/morning-mix/wp/2015/11/19/founder-of-app-used-by-isis-once-said-we-shouldnt-feel-guilty-on-wednesday-he-banned-their-accounts/?hpid=hp_no-name_morning-mix-story-e%3Ahomepage%2Fstory
1,Remix (YC W15) is hiring,hinting,http://getremix.com/jobs
26,Cinematic obscenity in America: A hundred years of over-baring censors,tintinnabula,http://www.economist.com/blogs/prospero/2015/11/cinematic-obscenity-america
8,A very basic introduction to splines,gballan,http://blabr.io/?b507da016348dd7e46d3
9,Midwestern Pilots Risk Their Lives to Change the Weather,kposehn,http://www.atlasobscura.com/articles/meet-the-midwestern-pilots-who-risk-their-lives-to-change-the-weather?utm_source=nextdraft
12,The Asteroid Hunters,zbravo,http://www.popularmechanics.com/space/a17822/the-asteroid-hunters/
179,EU proposal to clamp down on Bitcoin curb terrorism funding,ghosh,http://mobile.reuters.com/article/idUSKCN0T81BW20151119?feedType=RSS&feedName=topNews&utm_source=twitter
16,The goal of Ruby 3x3 is to make Ruby 3 be 3 times faster than Ruby 2,conneralegre,http://engineering.appfolio.com/appfolio-engineering/2015/11/18/ruby-3x3
5,Ask HN: A Laptop that outsources processing to a Desktop?,imakesnowflakes,
27,Math.random() in v8 is not very random,lolo_,https://medium.com/@betable/tifu-by-using-math-random-f1c308c4fd9d
3,30th anniversary of Windows – What we loved,myztic,http://www.infoworld.com/article/3005611/microsoft-windows/happy-30th-windows-what-weve-loved-through-the-years.html
5,The Secret History of async/await from Midori,NumberByColors,http://joeduffyblog.com/2015/11/19/asynchronous-everything/
265,U.S. Mass Surveillance Has No Record of Thwarting Large Terror Attacks,garrettr_,https://theintercept.com/2015/11/17/u-s-mass-surveillance-has-no-record-of-thwarting-large-terror-attacks-regardless-of-snowden-leaks/
60,Can you think yourself into a different person?,sergeant3,http://mosaicscience.com/story/neuroplasticity
3,FDA approves first GM food animal Atlantic salmon,kevindeasis,http://arstechnica.com/science/2015/11/fda-approves-first-gmo-food-animal-atlantic-salmon/
14,Applications for ‘Sustenance’ During the Depression in Australia,scottmcdot,http://prov.vic.gov.au/blog-news/new-archives-to-the-collection-applications-for-sustenance-during-the-depression
6,OpenStreetMap live edits,kevindeasis,http://live.openstreetmap.fr/
32,Drupal 8.0.0 released,randomname2,https://www.drupal.org/8
9,Aracna: An Open-Source Quadruped Platform for Evolutionary Robotics,mindcrime,https://mitpress.mit.edu/sites/default/files/titles/content/alife13/ch051.html
4,A Comparison of Two Distributed Systems: Amoeba and Sprite (1991) [pdf],vezzy-fnord,http://www.cse.scu.edu/~jholliday/COEN317S05/CWilliamsPres.pdf
631,Times Pulls Article Blaming Encryption in Paris Terror Attack,ColinWright,http://www.insidesources.com/new-york-times-article-blaming-encryption-paris-attacks/
5,Why Uber and Lyft Might Be Rare Bulletproof Tech Investments,kevindeasis,http://www.vanityfair.com/news/2015/11/uber-lyft-strong-tech-investments
5,Ask HN: How do you track issues todos features?,karjaluoto,
13,Why has WhatsApp accessed my contacts 23709 times?,kevindeasis,http://thenextweb.com/apps/2015/11/19/why-has-whatsapp-accessed-my-contacts-23709-times-in-the-last-7-days/
11,Elon Musk hiring team to make Teslas fully autonomous,beala,https://twitter.com/elonmusk/status/667516705116065792
71,The Doomsday Scam,r721,http://www.nytimes.com/2015/11/22/magazine/the-doomsday-scam.html
5,Nmap 7 Release Notes,megahz,https://nmap.org/7/
14,Stanford cybersecurity expert analyzes Anonymous' hacking attacks on ISIS,justboxing,http://news.stanford.edu/news/2015/november/lin-anonymous-isis-111815.html
3,Open 7400 Logic Competition: The BrainFuck Machine (2012),ch,http://grapsus.net/74/
6,Asynchronous Programming with Python 3,coloneltcb,https://community.nitrous.io/tutorials/asynchronous-programming-with-python-3
4,Open networking advances with Wedge and FBOSS,_jomo,https://code.facebook.com/posts/145488969140934/open-networking-advances-with-wedge-and-fboss
8,Quantum Mechanics Is Putting Human Identity on Trial,sasvari,http://nautil.us/issue/30/identity/quantum-mechanics-is-putting-human-identity-on-trial
21,First photo of planet in making captured,lelf,http://phys.org/news/2015-11-photo-planet-captured.html
13,Immersive journalism uses VR to insert viewers directly into the story,maxufberg,http://www.psmag.com/nature-and-technology/journalisms-new-reality
59,Katherine Johnson NASA Mathematician to Receive Presidential Medal of Freedom,ColinWright,http://www.wvgazettemail.com/article/20151116/GZ01/151119605/1101
106,How to succeed in language design without really trying [video],ingve,https://www.youtube.com/watch?v=Sg4U4r_AgJU
8,Police Find Paris Attackers Coordinated via Unencrypted SMS,ghosh,https://www.techdirt.com/articles/20151118/08474732854/after-endless-demonization-encryption-police-find-paris-attackers-coordinated-via-unencrypted-sms.shtml
50,Coding Math,spitcode,http://www.codingmath.com/
5,James Bond movies – Opiate for the masses,gagzilla,http://opiateforthemass.es/articles/james-bond-film-ratings/
31,Obesity Paradox: Overweight patients with some chronic conditions fare better,Amorymeltzer,http://qz.com/550527/obesity-paradox-scientists-now-think-that-being-overweight-is-sometimes-good-for-your-health/
25,AMPRNet: Amateur Packet Radio Network,ch,https://en.wikipedia.org/wiki/AMPRNet
22,Some 3D Printed Objects Are Toxic to Fish,thealexknapp,http://www.forbes.com/sites/carmendrahl/2015/11/18/some-3d-printed-objects-are-toxic-to-fish/
19,Announcing the Visual Studio GDB Debugger Extension (Linux Debugging),jconley,http://blogs.msdn.com/b/vcblog/archive/2015/11/18/announcing-the-vs-gdb-debugger-extension.aspx
49,Chomski virtual machine,networked,https://en.wikipedia.org/wiki/Chomski
66,Congress Says Yes to Space Mining No to Rocket Regulations,walterbell,http://www.wired.com/2015/11/congress-says-yes-to-space-mining-no-to-rocket-regulations/
1,Aptible is hiring senior site reliability engineers,chasb,
50,Captagon the drug fueling Syria’s war,petethomas,https://www.washingtonpost.com/news/worldviews/wp/2015/11/19/the-tiny-pill-fueling-syrias-war-and-turning-fighters-into-super-human-soldiers
4,The Gremlin Graph Traversal Machine,espeed,http://www.datastax.com/dev/blog/the-benefits-of-the-gremlin-graph-traversal-machine
16,Real-time bandlines,sebg,http://bl.ocks.org/monfera/200e98ef294ed73583c7
