SCORE,TITLE,BY,URL
110,PostgreSQL: the good the bad and the ugly,pykello,http://lwn.net/SubscriberLink/645020/e1ba36cff8248df0/
44,OCaml 4.03 will “if all goes well” support multicore,wting,https://sympa.inria.fr/sympa/arc/caml-list/2015-05/msg00034.html
85,First images of collisions at 13 TeV,jonbaer,http://home.web.cern.ch/about/updates/2015/05/first-images-collisions-13-tev
18,Unfortunately we have renewed our ICANN accreditation,rrauenza,http://iem.easydns.com/link.php?M=1080600&N=201&L=181&F=H
69,Spy agencies target mobile phones app stores to implant spyware,etimberg,http://www.cbc.ca/news/canada/spy-agencies-target-mobile-phones-app-stores-to-implant-spyware-1.3076546
29,OldNYC: Mapping historical photos from the NYPL,ihodes,http://www.oldnyc.org/
300,RegExr: A website for interactive regex prototyping with syntax highlighting,sconxu,http://regexr.com/
14,SQL MERGE is quite distinct from UPSERT,caf,http://www.postgresql.org/message-id/CAM3SWZRP0c3g6+aJ=YYDGYAcTZg0xA8-1_FCVo5Xm7hrEL34kw@mail.gmail.com
5,Oculus Rift hack transfers your facial expressions onto your virtual avatar,51Cards,http://arstechnica.co.uk/gaming/2015/05/oculus-rift-hack-transfers-your-facial-expressions-onto-your-virtual-avatar/
16,Clipboard Hijacking with HTML5 in Chrome,tbranyen,http://tbranyen.com/post/clipboard-hijacking-with-html5
13,Space Engine,nbaksalyar,http://en.spaceengine.org/
56,The FCC warns Internet providers they’re on the hook now for user privacy,Libertatea,http://www.washingtonpost.com/blogs/the-switch/wp/2015/05/21/the-fcc-warns-internet-providers-theyre-on-the-hook-now-for-user-privacy/
82,Logjam: the latest TLS vulnerability explained,jgrahamc,https://blog.cloudflare.com/logjam-the-latest-tls-vulnerability-explained/?
34,Computing at the speed of light,jbrooksuk,http://unews.utah.edu/news_releases/silicon-photonics/
14,How Eddie Van Halen Hacks a Guitar,karl11,http://www.popularmechanics.com/technology/a15615/how-eddie-van-halen-hacks-a-guitar/
85,AMD says Nvidia’s GameWorks “completely sabotaged” Witcher 3 performance,mwill,http://arstechnica.co.uk/gaming/2015/05/amd-says-nvidias-gameworks-completely-sabotaged-witcher-3-performance/
72,Media for Thinking the Unthinkable,cefstat,http://worrydream.com/MediaForThinkingTheUnthinkable/
107,Jeri Ellsworth self-taught engineer talks about her career (2011) [video],jacquesm,https://www.youtube.com/watch?v=cLy0mVkoLio
72,LightSail Sends First Data Back to Earth,andor436,http://www.planetary.org/blogs/jason-davis/2015/20150520-lightsail-first-data.html
102,What Are Traffic Waves and Why Do They Happen So Much?,dhatch387,http://ww2.kqed.org/lowdown/2013/11/12/traffic-waves/
27,What to do when you need help with WordPress,mduo,https://codeable.io/wordpress-help/
50,The Culture of Criticism – What Do We Owe the Enlightenment?,sbuk,http://www.newrepublic.com/article/121837/what-do-we-owe-enlightenment
4,Off-heap direct-memory data stores,rectang,http://www.google.com/patents/US20120222005
44,Boom – HTTP(S) load generator,bojo,https://github.com/rakyll/boom
10,Using motion sensors to automatically schedule meetings,zachdunn,https://robinpowered.com/blog/using-motion-sensors-to-automatically-schedule-meetings-via-occupancy/
285,Your data fits in RAM,lukegb,http://yourdatafitsinram.com/
1,MemSQL is hiring SEs and software engineers in SF and NYC,ericfrenkiel,http://www.memsql.com/careers
43,Software development skills for data scientists,mirceasoaica,http://treycausey.com/software_dev_skills.html
72,Don't use Hadoop – your data isn't that big (2013),isp,https://www.chrisstucchio.com/blog/2013/hadoop_hatred.html
66,A paper’s central finding was based on polling that probably never happened,remarkEon,http://fivethirtyeight.com/datalab/as-a-major-retraction-shows-were-all-vulnerable-to-faked-data/
63,Mountains Aren't the Shape You Think,jonbaer,http://www.atlasobscura.com/articles/mountain-shapes
14,We made an Arduino phone (DIY cell phone),ptorrone,https://learn.adafruit.com/arduin-o-phone-arduino-powered-diy-cellphone
239,Using Waifu2x to Upscale Japanese Prints,mxfh,http://ejohn.org/blog/using-waifu2x-to-upscale-japanese-prints/
392,Improve your touch typing,briantmaurer,http://www.keybr.com/#!game
3,The defiant stand by Yanis Varoufakis in the E.U. economic negotiations,grey-area,http://www.nytimes.com/2015/05/24/magazine/a-finance-minister-fit-for-a-greek-tragedy.html
3,Evolution Simulator Reveals the Secret to Mating Without Social Skills,80ProofPudding,http://www.technologyreview.com/view/537341/evolution-simulator-reveals-the-secret-to-mating-without-social-skills/
25,Light-based computers in development,parwell,http://www.kutv.com/news/features/top-stories/stories/Light-based-computers-in-development-to-be-millions-of-times-faster-than-electronics-based-designs-133067.shtml#.VV0PMa77tC1
46,California Overtime Law – Computer Professional Exemption (2013),greenyoda,http://www.gotovertime.com/computer_pro.html
4,GM says you don't own your car you just license it,bane,http://boingboing.net/2015/05/21/gm-says-you-dont-own-your-ca.html
120,A Simple Guide to Meditation,MichaelAO,http://www.theflowstatecollective.com/flow-habits/a-simple-guide-to-meditation
78,Why I am happy downgrading from a $500 to a $75 smartphone,thepoet,https://medium.com/@n00b/why-i-am-happy-downgrading-from-a-500-to-75-phone-3a0ed867593b
374,PayPal penalised for 'deceptive' practices,uladzislau,http://www.bbc.com/news/technology-32810280
267,Ta'izz,ingve,http://www.idlewords.com/2015/05/ta_izz.htm
3,The rocket-powered story of the ejector seat,williamhpark,http://www.bbc.com/future/story/20150521-the-rocket-powered-life-saving-seat
4,Time on the computer,danso,http://www.edwardtufte.com/bboard/q-and-a-fetch-msg?msg_id=0000R5
116,The Joy of Slow Computing,xj9,http://www.newrepublic.com/article/121832/pleasure-do-it-yourself-slow-computing
119,I quit working full-time years ago–here’s why I recommend it highly,prostoalex,http://qz.com/241043/i-quit-working-full-time-years-ago-heres-why-i-recommend-it-highly/
36,Ask HN: Which cloud do you use and why?,Nelkins,
9,How we built the new gocardless.com,jackfranklin,https://gocardless.com/blog/how-we-built-the-new-gocardless.com/
