SCORE,TITLE,BY,URL
63,NHL partners with GoPro to deliver fans unique perspectives of the game,jschwartz11,http://www.nhl.com/ice/news.htm?id=750014
256,Diagnostic page for Google.com,dushyant,http://www.google.com/safebrowsing/diagnostic?site=google.com
19,Tech billionaire’s gnarly fight with California surfers over private beach,Mankhool,http://www.theglobeandmail.com/technology/tech-news/tech-billionaires-gnarly-fight-with-california-surfers-over-private-beach/article22601381/
133,Lords Sneak UK Internet Snooping Law into Bill,rwmj,http://www.ispreview.co.uk/index.php/2015/01/lords-sneak-uk-internet-snooping-law-bill-minus-safeguards.html
15,Microsoft acquires Revolution Analytics,CurtHagenlocher,http://blog.revolutionanalytics.com/2015/01/revolution-acquired.html
117,The Clock,unwind,http://techno-logic-art.com/clock.htm
180,“I paid $25 for an Invisible Boyfriend and I think I might be in love”,pratiksaha,http://www.washingtonpost.com/news/the-intersect/wp/2015/01/22/i-paid-25-for-an-invisible-boyfriend-and-i-think-i-might-be-in-love/
102,China Cracks Down on VPN Services After Censorship System ‘Upgrade’,necrodawg,http://techcrunch.com/2015/01/23/china-vpn-crackdown/
26,What Do You Think about Machines That Think?,privong,http://edge.org/response-detail/26249
91,Lars Andersen demonstrates forgotten archery techniques [video],ivank,https://www.youtube.com/watch?v=BEG-ly9tQGk
44,James Webb Space Telescope,antr,http://www.jwst.nasa.gov/
1,PlanGrid (YC W12) is hiring Full Stack hackers to revolutionize construction,tyoung,https://boards.greenhouse.io/plangrid/jobs/37192
68,What makes Nim practical?,def-,http://hookrace.net/blog/what-makes-nim-practical/
21,Collision detection benchmarks,33a,http://0fps.net/2015/01/23/collision-detection-part-3-benchmarks/
80,Run a script when police raid your house,lpman,https://github.com/defuse/swatd
14,A Jarvis-like AI for your apps drones robots (preview vid),psygnisfive,http://www.languagengine.co/
123,The “too small to fail” memory-allocation rule,kakakiki,http://lwn.net/Articles/627419/
345,Gotham Air: Manhattan to JFK in 6 minutes for $99,acak,http://www.gothamair.com/
3,The Emularity,Mithrandir,http://ascii.textfiles.com/archives/4546
9,Automatically assign WiFi channel and bandwidth to minimize interference,Wookai,http://actu.epfl.ch/news/wi-fi-and-neighborhood-conflicts-an-algorithm-to-k/
305,Gitlet: Git implemented in JavaScript,fogus,http://gitlet.maryrosecook.com/
182,Winklevoss Twins Aim to Take Bitcoin Mainstream with a Regulated Exchange,jvoorhis,http://dealbook.nytimes.com/2015/01/22/winklevoss-twins-aim-to-take-bitcoin-mainstream-with-a-regulated-exchange/
69,New Pacman for Atari 2600,shawndumas,http://atariage.com/forums/topic/229152-new-pacman-for-atari-2600/
362,Elevator Saga – An elevator programming game,sandebert,http://play.elevatorsaga.com/
207,Learn data science in your browser,emre,https://dataquest.io/
353,16 Things,dannynemer,http://a16z.com/2015/01/22/16-things/
451,A better pull request,kannonboy,https://developer.atlassian.com/blog/2015/01/a-better-pull-request/
214,Improving Linux networking performance,sciurus,https://lwn.net/Articles/629155/
155,Mouse Box,mhlakhani,http://mouse-box.com/#index_pl.html
49,Programming with Ones and Zeros,rainbowgarden,http://www.hanshq.net/ones-and-zeros.html
200,Show HN: Using SVG to Shrink Your PNGs,labwire,http://peterhrynkow.com/how-to-compress-a-png-like-a-jpeg/
42,The Age of Unicorns,amosson,http://fortune.com/2015/01/22/the-age-of-unicorns/
131,What happens when DNS in China is poisoned and pointed at your server,aaronbrethorst,http://furbo.org/2015/01/22/fear-china/
227,Text-only video game shows how genre can be beautiful innovative and complex,ndarilek,http://www.slate.com/articles/technology/bitwise/2015/01/hadean_lands_the_text_only_video_game_shows_how_the_genre_can_be_beautiful.single.html
6,Apple may have compromised everyone’s security for access to China,webhat,http://pando.com/2015/01/23/apple-may-have-compromised-everyones-security-for-access-to-china/
276,Let's Write an LLVM Specializer for Python,tenslisi,http://dev.stephendiehl.com/numpile/
1,Rainforest QA Is Looking for Front-end Engineers and Devops in SF or Remote,ukd1,https://www.rainforestqa.com/jobs
166,How much should I raise in my angel round? How should I spend it?,ggonweb,http://calacanis.com/2015/01/21/how-much-should-i-raise-in-my-angel-round-how-should-i-spend-it/
118,A dead man's switch for your computer?,mvip,http://blog.viktorpetersson.com/post/108852454049/a-dead-mans-switch-for-your-computer
365,Riot – A React-like 2.5K user interface library,tipiirai,https://muut.com/riotjs/
211,Ross Ulbricht’s private journal shows Silk Road’s birth,gk1,http://arstechnica.com/tech-policy/2015/01/silk-road-trial-fbi-reveals-whats-on-ross-ulbrichts-computer-in-open-court/
71,From React to Riot 2.0,tipiirai,https://muut.com/blog/technology/riot-2.0/
100,List of Unsolved Problems in Physics,lukas,http://en.wikipedia.org/wiki/List_of_unsolved_problems_in_physics
103,America’s elite: An hereditary meritocracy,bootload,http://www.economist.com/news/briefing/21640316-children-rich-and-powerful-are-increasingly-well-suited-earning-wealth-and-power
126,Gotalk,tbassetto,http://rsms.me/2015/01/21/gotalk.html
153,Drone carrying drugs crashes near US-Mexico border,kisamoto,http://www.bbc.com/news/world-latin-america-30931367
163,Tuxedo.js – A Framework Built on React and Flux,drabinowitz,http://www.tuxedojs.org/
162,The second crypto war and the future of the Internet,grey-area,https://agenda.weforum.org/2015/01/the-second-crypto-war-and-the-future-of-the-internet/
20,Hoefnagel’s Guide to Constructing the Letters (ca. 1595),samclemens,http://publicdomainreview.org/collections/hoefnagels-guide-to-constructing-the-letters-ca-1595/
147,British Spy Agency Considers Journalists a Threat Vacuums Up Their Emails,guiambros,https://www.eff.org/deeplinks/2015/01/british-spy-agency-considers-journalists-threat-vacuums-their-emails
43,Show HN: Convert C#/VB into Hyperlinked Static HTML – Powered by Roslyn,Permit,http://sourcebrowser.io
74,Zbackup: open-source encrypted de-duplicated compressed backups,frenkel,https://github.com/zbackup/zbackup
67,Coffee Meets Bagel Meets Me – Statistical analysis of online dating,ceph_,https://medium.com/@mydatablog/coffee-meets-bagel-meets-ginny-ea33fd0780ae
103,Using NYC Taxi Data to Identify Muslim Taxi Drivers,tshtf,http://theiii.org/index.php/997/using-nyc-taxi-data-to-identify-muslim-taxi-drivers/
435,What is the best hard drive?,tolien,http://www.backblaze.com/blog/best-hard-drive
90,KDE's Plasma 5.2 – The Quintissential Breakdown,bondia,https://kver.wordpress.com/2015/01/22/plasma-5-2-the-quintissential-breakdown/
1,Disqus is looking for its first iOS Developer (contract or FT),danielha,http://grnh.se/47eqmn
6,“Enterprise software” is a social not technical phenomenon,luu,https://www.mail-archive.com/kragen-tol@canonical.org/msg00109.html
18,The devastating impact of vaccine deniers in one measles chart,dandandan,http://www.washingtonpost.com/blogs/wonkblog/wp/2015/01/22/the-devastating-impact-of-vaccine-deniers-in-one-measles-chart/
39,Online Storage Provider Box Prices I.P.O. at $14 a Share,louhong,http://dealbook.nytimes.com/2015/01/22/online-storage-provider-box-prices-i-p-o-at-14-a-share/
5,Do one thing,emson,https://emson.co.uk/2015/01/do-one-thing/
70,Computational Complexity of Air Travel Planning (2003) [pdf],chollida1,http://www.demarcken.org/carl/papers/ITA-software-travel-complexity/ITA-software-travel-complexity.pdf
935,Hands-On with Microsoft's New Holographic Goggles,vesinisa,http://www.wired.com/2015/01/microsoft-hands-on
210,The rise of fake engine noise,smacktoward,http://www.washingtonpost.com/business/economy/americas-best-selling-cars-and-trucks-are-built-on-lies-the-rise-of-fake-engine-noise/2015/01/21/6db09a10-a0ba-11e4-b146-577832eafcb4_story.html
284,An experimental real world adblock,tstactplsignore,http://jonathandub.in/cognizance/
4,Amazon buys secretive chip maker Annapurna Labs for $350M,DiabloD3,http://www.extremetech.com/computing/198140-amazon-buys-secretive-chip-maker-annapurna-labs-for-350-million
3,Court Rules You Can Be Compelled to Hand Over Decryption Key,Alupis,http://www.securitycurrent.com/en/writers/mark-rasch/court-rules-you-can-be-compelled-to-hand-over-decryption-key
17,Lies We Tell About Lenin,samclemens,https://www.jacobinmag.com/2014/07/the-lies-we-tell-about-lenin/
4,Tim Cook Congratulates Box on IPO,dahjelle,https://twitter.com/tim_cook/status/558645473288806401
4,McDonald's reports profits plunge of 15% in one of chain's worst-ever years,freeiris,http://www.theguardian.com/business/2015/jan/23/mcdonalds-reports-profits-plunge-report
13,Venture Capital Outpaces Buyouts in Investment Returns,t23,http://dealbook.nytimes.com/2015/01/21/venture-capital-outpaces-buyouts-in-investment-returns/?_r=0
66,A.I. Has Grown Up and Left Home,zbravo,http://nautil.us/issue/20/creativity/ai-has-grown-up-and-left-home-rp
3,The phases of iPhone ownership – the end of the road,Jgrubb,http://www.ignoredbydinosaurs.com/2015/01/the-phases-of-iphone-ownership-the-end-of-the-road
5,StartSSL down and out?,rogeryu,
27,Polar Researchers are four meters from drilling down into the Lake Vostok,watson,http://translate.google.com/translate?hl=en&prev=search&sl=da&u=http://politiken.dk/viden/ECE2520050/polarforskere-er-fire-meter-fra-at-bore-sig-ned-i-ukendt-verden/&sandbox=0&usg=ALkJrhjzg2bEz_MqWL9-hMDjlX_MhSJtbA
41,LXC container networking deep dive,tobbyb,http://www.flockport.com/flockport-labs-extending-layer-2-across-container-hosts/
172,Barrett Brown sentenced to 63 months in prison,aestetix,http://boingboing.net/2015/01/22/barrettbrown.html
1,PipelineDB (YC W14) is hiring founding engineers,Fergi,
