ID,KARMA,CREATED,SUBMISSIONS
0x0,6168,1288173577,1587
0xdeadbeefbabe,686,1368460202,721
27182818284,1797,1215374975,1246
2muchcoffeeman,578,1293187025,436
300bps,4866,1367865785,1028
3pt14159,6682,1224607489,1731
4ad,2996,1312476682,961
7952,910,1304796090,781
7Figures2Commas,2636,1365188378,979
88e282102ae2e5b,600,1406066804,94
AJ007,3767,1294341645,901
AYBABTME,1684,1336649080,560
Aardwolf,1497,1347787789,797
AceJohnny2,2250,1316559292,533
Aissen,2836,1294178865,360
Aldo_MX,946,1363402871,460
AlexMuir,5711,1278416223,763
Aloha,2091,1314502803,713
AlyssaRowan,1366,1401661586,509
Amezarak,961,1387591199,328
Animats,10509,1410156919,2267
AnthonyMouse,4887,1333120512,2052
Apocryphon,1981,1292377779,1184
ArtDev,364,1374098873,271
Audiophilip,1130,1359219791,132
Avshalom,2155,1232388989,819
Bahamut,1638,1375545968,961
Beltiras,385,1338392349,188
Bluestrike2,538,1352131534,134
Brian-Puccio,245,1368288158,59
BruceM,2832,1323610407,237
BuildTheRobots,483,1373367941,214
CPLX,2041,1396650112,331
CamperBob2,5323,1336344732,2631
CapitalistCartr,8607,1254623962,1140
CaveTech,895,1311731323,276
ChrisNorstrom,4319,1298300901,1041
Chris_Newton,1063,1266399608,420
ChuckMcM,45958,1286399595,9539
CmonDev,1504,1374664896,1752
Coding_Cat,193,1413033817,69
CognitiveLens,552,1270847808,197
ColinWright,79377,1260808770,10591
Confusion,7311,1237877343,2345
Crito,7866,1371720286,2541
Cshelton,222,1412278994,96
Cthulhu_,2247,1347806842,1249
CyberDildonics,533,1413726448,412
Daishiman,2329,1249310732,680
DanAndersen,726,1385140757,198
DanBC,29952,1316712157,13159
DanielBMarkham,36710,1188438568,6578
DasIch,1534,1303054443,490
Ded7xSEoPKYNsDd,130,1410701168,89
DenisM,6131,1208724375,2607
DiabloD3,16601,1284316408,2857
DonHopkins,569,1397409739,606
DoubleMalt,1612,1347470038,258
Dramatize,929,1279531617,325
Dylan16807,5961,1265294771,4341
EGreg,3475,1206622687,2568
EliRivers,2775,1264112211,1296
Encosia,2840,1226887133,735
Eric_WVGG,403,1382532791,157
ErikRogneby,388,1309890037,321
EugeneOZ,713,1332362658,469
EvanAnderson,983,1329839642,289
FLUX-YOU,513,1372005193,297
FireBeyond,2368,1308894996,1171
Flenser,697,1236638356,487
Florin_Andrei,2774,1289524417,1324
ForHackernews,6761,1382022801,1455
Freeboots,19,1381656196,42
GFK_of_xmaspast,1720,1387519891,1429
GabrielF00,2874,1349355627,320
GhotiFish,1783,1359837568,1058
GlennS,234,1304589914,136
Gracana,1117,1388332258,498
Gravityloss,1413,1307024756,869
GuiA,12163,1318288810,1656
Gustomaximus,699,1308653730,485
Havoc,1012,1286104577,742
Hello71,403,1348526267,225
Hermel,648,1276275907,206
HeyLaughingBoy,3193,1206375574,1999
Hoff,2588,1210084123,559
HorizonXP,835,1334912291,352
Houshalter,2942,1345660810,2364
Htsthbjig,1062,1398678818,376
IBM,3107,1382402003,453
ISL,4268,1348260249,1113
IanDrake,1647,1303766110,636
IceyEC,216,1344360287,122
IgorPartola,8363,1258663242,2838
IkmoIkmo,1468,1407058090,564
InclinedPlane,26771,1253657907,6994
Intermernet,896,1326332115,645
IshKebab,538,1408792453,222
Istof,809,1386855406,427
J_Darnley,285,1315985616,348
JabavuAdams,4472,1214573606,1549
JacobAldridge,10414,1207181253,2200
JadeNB,1203,1263096729,960
Jare,2531,1325195879,716
Jedd,348,1347382323,153
JeremyBanks,2215,1236599867,465
JoachimS,887,1371649297,197
JoeAltmaier,7994,1255899679,6885
Joeboy,1999,1259450185,797
JohnBooty,2284,1336670777,552
JohnHaugeland,362,1329169995,217
JosephRedfern,646,1320248440,276
JoshTriplett,12632,1264446488,3351
JshWright,4039,1237216070,1096
Jtsummers,2669,1254839344,1096
JulianMorrison,4815,1189176257,1650
JumpCrisscross,14635,1306841888,3095
Jun8,5895,1256225845,1675
Jupe,193,1249618994,53
JustSomeNobody,1081,1398972239,417
JustinAiken,24,1363725987,22
KJasper,106,1382688345,45
Karunamon,9198,1302558072,3577
KayEss,75,1183959131,62
