SCORE,TITLE,BY,URL
137,It's Time to Break Up the NSA,dyoder,https://www.schneier.com/essays/archives/2014/02/its_time_to_break_up.html
107,Get away with Google Flights,rey12rey,http://googleblog.blogspot.com/2015/02/get-away-with-google-flights.html?m=0
93,A different cluetrain,robin_reala,http://www.antipope.org/charlie/blog-static/2015/02/a-different-cluetrain.html
38,Stop Robot Abuse,agonzalezro,http://stoprobotabuse.com/
10,Magic: The Story of an Accidentally Founded Wildly Viral Startup,Libertatea,http://www.wired.com/2015/02/magic-the-startup/
52,Higher-Order Functions in JavaScript,zatkin,http://eloquentjavascript.net/05_higher_order.html
193,Is Apple stifling progress in Web standards?,w1ntermute,http://timkadlec.com/2015/02/apples-web
175,Gemalto's findings of its investigations into the alleged hacking of SIM cards,eonwe,http://www.gemalto.com/press/Pages/Gemalto-presents-the-findings-of-its-investigations-into-the-alleged-hacking-of-SIM-card-encryption-keys.aspx
17,Adopting Microservices at Netflix: Lessons for Architectural Design,davidkellis,http://nginx.com/blog/microservices-at-netflix-architectural-best-practices
53,PGP: There’s Life in the Old Dog Yet,onli,https://blog.whiteout.io/2015/02/25/pgp-theres-life-in-the-old-dog-yet/
22,SourceTree now has 650000+ MAUs,gitdude,https://blog.sourcetreeapp.com/2015/02/25/were-just-getting-started-with-sourcetree/
7,Creative Scala: A New Introduction to Scala,noelwelsh,http://underscore.io/blog/posts/2015/03/25/creative-scala-released.html
7,Paris night drone mystery deepens,dismal2,http://bbc.com/news/world-europe-31619099
135,Stages of learning Go with code examples,beliu,https://sourcegraph.com/blog/live/gopherconindia/112025389257
19,Finding cheaters using multiple-choice comparisons,smcgivern,http://jd-mathbio.blogspot.com/2015/02/finding-cheaters-using-multiple-choice.html
90,What happens when Betelgeuse explodes?,varmais,https://medium.com/starts-with-a-bang/astroquizzical-what-happens-when-betelgeuse-explodes-c98e4673eaed
37,How an Undocumented Immigrant from Mexico Became a Star at Goldman Sachs,jack_axel,http://www.bloomberg.com/news/articles/2015-02-25/how-an-undocumented-immigrant-from-mexico-became-a-star-at-goldman-sachs
52,Macro-Benchmark with Django Flask and AsyncIO,GMLudo,http://blog.gmludo.eu/2015/02/macro-benchmark-with-django-flask-and-asyncio.html
222,Tired of Safari,robin_reala,http://www.quirksmode.org/blog/archives/2015/02/tired_of_safari.html
353,My experience of interviewing for a job at Apple,bouncingsoul,https://lmjabreu.com/post/700-billion/
14,Django 1.8 beta 1 released,Spiritus,https://www.djangoproject.com/weblog/2015/feb/25/releases/
39,Google Plans New Headquarters and a City Fears Being Overrun,sethbannon,http://mobile.nytimes.com/2015/02/26/technology/google-plans-new-headquarters-and-a-city-fears-being-overrun.html
57,Waiting for the sea,edward,http://www.bbc.co.uk/news/magazine-31588720
20,Predict the Output Challenge in C# part 3,bursurk,http://www.volatileread.com/Wiki/Index?id=2092
1,LeadGenius (YC S11) is hiring an awesome visual designer,drolnitzky,https://leadgenius.com/careers#position-0
175,RancherOS: An OS for Docker Containers,WadeWilliams,http://rancher.com/rancher-os/
31,Paris night drone mystery deepens,cichli,http://www.bbc.co.uk/news/world-europe-31619099
39,How leaky is shale gas production?,Red_Tarsius,http://arstechnica.com/science/2015/02/how-leaky-is-shale-gas-production/
46,Intrace – Traceroute-like application piggybacking on existing TCP connections,colinprince,https://code.google.com/p/intrace/wiki/intrace
548,GPG and Me,jashkenas,http://www.thoughtcrime.org/blog/gpg-and-me/
34,Graph your meetup.com group with Neo4J and some Go,neo2001,http://agonzalezro.github.io/graph-your-meetupcom-group-with-neo4j-and-some-go.html
38,Programming at the specification level with Haskell,agocorona,https://www.fpcomplete.com/user/agocorona/EDSL-for-hard-working-IT-programmers
29,Today’s $100M+ Late-Stage Rounds Very Different from IPOs,pbreit,http://abovethecrowd.com/2015/02/25/investors-beware/
29,Maximum clique for massive sparse graphs,MordodeMaru,http://blog.biicode.com/maximum-clique-for-massive-sparse-graphs/
34,Bugs found by jsfunfuzz,luu,https://bugzilla.mozilla.org/show_bug.cgi?id=jsfunfuzz
6,Lenovo’s Chief Technology Officer Discusses the Superfish Adware Fiasco,ghosh,http://mobile.nytimes.com/blogs/bits/2015/02/24/lenovos-chief-technology-officer-discusses-the-superfish-adware-fiasco/?ref=technology&_r=3&gwh=F9921B33C9B667F4C8D3A476C6396E4B&gwt=pay&referrer=
36,Show HN: AI QLearning Robot Simulation in JavaScript and WebGL,javierluraschi,http://qlearning.4ck5.com/
23,The Calculating Machines of Sir Samuel Morland,wormold,http://history-computer.com/MechanicalCalculators/Pioneers/Morland.html 
647,Introducing Pebble Time,kenny_r,https://www.kickstarter.com/projects/597507018/pebble-time-awesome-smartwatch-no-compromises
588,Proving that Android’s Java’s and Python’s sorting algorithm is broken,amund,http://envisage-project.eu/proving-android-java-and-python-sorting-algorithm-is-broken-and-how-to-fix-it/
13,Floating-point control: Why doesn’t my application give the expected answer? [pdf],nkurz,https://software.intel.com/sites/default/files/article/326703/fp-control-2012-08.pdf
52,Media for Thinking the Unthinkable (2013),danboarder,http://worrydream.com/MediaForThinkingTheUnthinkable/
56,Help the Open Rights Group UK's EFF equivalent,mattmanser,
1,Help K-12 students use educational software at Clever (YC S12),greattypo,https://clever.com/about/jobs#engineer-full-stack
16,Reconstructing England’s Intoxicants Trade 1580-1740,benbreen,http://www.intoxicantsproject.org/24-hour-port-book-people-reconstructing-englands-intoxicants-trade-1580-1740/
3,World's Largest SIM Card Maker Has No Clue Whether It Was Hacked by the NSA,sarahnaomi,http://motherboard.vice.com/read/worlds-largest-sim-card-maker-has-no-clue-whether-it-was-hacked-by-the-nsa
16,Machine-learning enabled self-tuning compiler,kenhty,http://ctuning.org/wiki/index.php/CTools%3aMilepostGCC
16,Python 3.4.3 is out,shashwat986,https://www.python.org/downloads/release/python-343/
226,A Story About ‘Magic' (1994),ColinWright,http://catb.org/jargon/html/magic-story.html
39,Kill the Wireless Contract Buy Your Own Phone,peterkrieg,http://www.wsj.com/articles/kill-the-wireless-contract-buy-your-own-phone-1424807865?mod=WSJ_hps_sections_tech
57,Meditation Driven Development (2009),nvader,http://www.ckwop.me.uk/Meditation-driven-development.html
26,Apple ordered to pay $533M for patent infringement,paralelogram,http://www.reuters.com/article/2015/02/25/us-ip-apple-verdict-idUSKBN0LT0E720150225
289,Privacy is at a crossroads. Choose wisely,edward,https://medium.com/@yegg/privacy-is-at-a-crossroads-choose-wisely-96bac0644ec1
53,Perceptiv’s Shift (YC W15) Turns Drones into Smart Dollies for Filmmakers,uptown,http://blog.ycombinator.com/perceptivs-shift-yc-w15-turns-drones-into-smart-dollies-for-filmmakers
181,Unreal Engine 4.7 Released,Red_Tarsius,https://www.unrealengine.com/blog/unreal-engine-47-released
154,Walmart Labs: Why we run an open source program,jamesgpearce,http://todogroup.org/blog/why-we-run-an-open-source-program-walmart-labs/
47,The College of Lost Arts,alistairSH,http://www.citylab.com/work/2015/02/the-college-of-lost-arts/385644/?utm_source=SFFB
58,Luka: A.I. recommending restaurants in a chat interface,kuyda,https://luka.ai
197,Origami – Design Prototyping,geekrax,http://facebook.github.io/origami/
4,A Haircut or How to Be a Horrible Software Architect,yegor256a,http://www.yegor256.com/2015/02/23/haircut.html?2015-08
62,Game Theory Calls Cooperation into Question,etr71115,http://www.scientificamerican.com/article/game-theory-calls-cooperation-into-question1/
1,Poll Everywhere Is Hiring Ruby CoffeeScript and DevOps (Kubernetes) Engineers,bradgessler,http://www.polleverywhere.com/jobs
7,Why Am I Doing This?,fredrivett,http://wearecontrast.com/2015/02/why-am-i-doing-this/
15,Show HN: CommonJS Based OCaml Development,jordwalke,https://github.com/jordwalke/CommonML
13,AI summarization algo's applied to Medium aricles,alexwestin,http://www.genopharmix.com/TuataraSum/medium/medium_summary_enabled-148.html
90,Meditation and Performance,twampss,https://al3x.net/2015/02/24/meditation-and-performance.html
3,Why is airplane boarding always a mob scene?,thecodemonkey,http://www.quora.com/Why-is-airplane-boarding-always-a-mob-scene?share=1
67,How to Be a Programmer: A Short Comprehensive and Personal Summary,Xmindz,http://samizdat.mines.edu/howto/HowToBeAProgrammer.html
124,Pyston 0.3: Self-hosting Sufficiency,kmod,http://blog.pyston.org/2015/02/24/pyston-0-3-self-hosting-sufficiency/
156,CrowdMed: We've solved hundreds of the world's most difficult medical cases,luu,https://www.crowdmed.com/
88,Mmap(): Now you're coding with portals,luu,http://www.willemthiart.com/2011/09/mmap-keeping-code-elegant.html
45,GitLab Annex: Large Binaries with Git,jeremiep,https://about.gitlab.com/2015/02/17/gitlab-annex-solves-the-problem-of-versioning-large-binaries-with-git/
4,Life Is More Than a Series of Cache Misses,draegtun,http://prog21.dadgum.com/204.html
5,Magic Leap: What We Learned from CEO’s 'Ask Me Anything',stonlyb,http://www.bizjournals.com/southflorida/blog/2015/02/magic-leap-what-we-learned-from-ceo-s-ask-me.html
90,Overhydration and Endurance Running,SeanDav,http://www.irunfar.com/2012/07/waterlogged-a-dogma-shattering-book.html
6,Surreptitiously Weakening Cryptographic Systems,CapitalistCartr,https://www.schneier.com/blog/archives/2015/02/surreptitiously_1.html
221,Authy is joining Twilio,troydavis,https://www.authy.com/twilio
58,New SSA Back End for the Go Compiler,rjammala,https://docs.google.com/document/d/1szwabPJJc4J-igUZU4ZKprOrNRNJug2JPD8OYi3i1K0/edit?usp=sharing_eid
131,Thinking Fast and Slow (2011),joubert,http://www.nytimes.com/2011/11/27/books/review/thinking-fast-and-slow-by-daniel-kahneman-book-review.html?pagewanted=all
21,As Republicans Concede F.C.C. Is Expected to Enforce Net Neutrality,sethbannon,http://mobile.nytimes.com/2015/02/25/technology/path-clears-for-net-neutrality-ahead-of-fcc-vote.html
20,Lenovo's Chief Technology Officer Discusses the Superfish Adware Fiasco,flippyhead,http://bits.blogs.nytimes.com/2015/02/24/lenovos-chief-technology-officer-discusses-the-superfish-adware-fiasco/?ref=technology&_r=0
29,The Hidden Costs of Being an Uber Driver,jsc123,http://www.washingtonpost.com/news/get-there/wp/2015/02/20/the-hidden-costs-of-being-an-uber-driver/
182,The freelancer's guide to good jobs and great pay,3stripe,http://thecreativeclass.io/guide/
3,Jen-Hsun on GeForce GTX 970,blacktulip,http://blogs.nvidia.com/blog/2015/02/24/gtx-970/
64,Power efficiency in the violin,SandersAK,https://newsoffice.mit.edu/2015/violin-acoustic-power-0210
45,Why 40-Year-Old Tech Is Still Running America's Air Traffic Control,ghosh,http://www.wired.com/2015/02/air-traffic-control/
6,Instagram exposes congressman who blew public funds on flights concerts,smacktoward,http://www.theverge.com/2015/2/25/8105501/instagram-exposes-congressman-aaron-schock-ethics
361,Firefox 36.0 released,Smibu,https://www.mozilla.org/en-US/firefox/36.0/releasenotes/
54,Flynn (YC S14) Gamma and Meetup,Titanous,https://flynn.io/blog/2015-02-24-flynn-gamma
20,Hilbert’s Third Problem (A Story of Threes),mrdmnd,http://mitadmissions.org/blogs/entry/hilberts-third-problem-a-story-of-threes
32,Understanding Linux CPU stats,itsderek23,http://blog.scoutapp.com/articles/2015/02/24/understanding-linuxs-cpu-stats
1,Rocketrip is continuing to hire engineering talent,danrocketrip,https://www.rocketrip.com/jobs
6,Dozens of new craters suspected in northern Russia,markmassie,http://siberiantimes.com/science/casestudy/news/n0127-dozens-of-mysterious-new-craters-suspected-in-northern-russia/
213,Are we really running out of helium?,caffeinewriter,http://www.quora.com/Are-we-really-running-out-of-helium?share=1
184,Photographing people on the edge of a skyscraper in San Francisco,karenxcheng,http://www.vonwong.com/blog/reallifesuperheroes/
107,10Gbit/s full TX wirespeed smallest packet size on a single CPU core,eloycoto,http://netoptimizer.blogspot.com/2014/10/unlocked-10gbps-tx-wirespeed-smallest.html
25,Characterizing the Spatial Structure of Defensive Skill in Pro Basketball [pdf],hotgoldminer,http://arxiv.org/pdf/1405.0231v2.pdf
15,New HPV shot covers a wider range of cancers. Make sure your adolescent gets it,edwinespinosa09,http://www.health.harvard.edu/blog/new-hpv-vaccine-important-advance-stopping-cervical-hpv-related-cancers-201502197730
75,U.S. OMB to release largest index of government data in the world,danso,http://www.ire.org/blog/transparency-watch/2015/02/24/omb-release-largest-index-government-data-world/
3,High school hackers trick men on Tinder into playing text-based adventure,beliu,http://hackgeny.challengepost.com/submissions/32185-downtozork-js
